Date (DD-MM-YYYY),A1,C1,E1,G1,A2,C2,E2,G2,NPS Lite Scheme
29-05-2019,12.3794,17.6539,22.6324,17.4932,10.0000,16.6453,19.5748,17.8583,10.0000
28-05-2019,12.3737,17.6357,22.7856,17.4534,10.0000,16.6189,19.7081,17.8180,10.0000
27-05-2019,12.4546,17.6344,22.7846,17.4102,10.0000,16.6078,19.7070,17.7748,10.0000
24-05-2019,12.3662,17.5481,22.6195,17.3424,10.0000,16.5581,19.5639,17.7120,10.0000
23-05-2019,12.2244,17.4990,22.2002,17.3126,10.0000,16.4916,19.1989,17.6804,10.0000
22-05-2019,12.2952,17.4325,22.2587,17.2698,10.0000,16.4332,19.2511,17.6411,10.0000
21-05-2019,12.3843,17.4613,22.1845,17.2305,10.0000,16.4691,19.1870,17.6135,10.0000
20-05-2019,12.3679,17.4643,22.4303,17.2331,10.0000,16.4692,19.4018,17.6101,10.0000
17-05-2019,12.3088,17.3974,21.6602,17.1519,10.0000,16.4115,18.7316,17.5365,10.0000
16-05-2019,12.3024,17.3789,21.3876,17.1546,10.0000,16.3952,18.4935,17.5376,10.0000
15-05-2019,12.2933,17.3359,21.1987,17.1321,10.0000,16.3452,18.3280,17.5117,10.0000
14-05-2019,12.2356,17.3405,21.3047,17.1335,10.0000,16.3237,18.4214,17.5121,10.0000
13-05-2019,12.2802,17.3579,21.1647,17.1002,10.0000,16.3506,18.2988,17.4785,10.0000
10-05-2019,12.2685,17.3157,21.4601,17.0725,10.0000,16.3188,18.5585,17.4543,10.0000
09-05-2019,12.2537,17.3249,21.5320,17.0652,10.0000,16.3285,18.6218,17.4478,10.0000
08-05-2019,12.2538,17.3259,21.6243,17.0741,10.0000,16.3283,18.7012,17.4520,10.0000
07-05-2019,12.2393,17.3104,21.8650,17.0522,10.0000,16.3133,18.9113,17.4311,10.0000
06-05-2019,12.2489,17.2891,22.0598,17.0320,10.0000,16.2949,19.0817,17.4145,10.0000
03-05-2019,12.2557,17.2684,22.2136,17.0043,10.0000,16.2870,19.2163,17.3885,10.0000
02-05-2019,12.2416,17.2881,22.2342,16.9765,10.0000,16.2903,19.2339,17.3604,10.0000
30-04-2019,12.1685,17.2967,22.3511,16.9437,10.0000,16.2948,19.3361,17.3286,10.0000
26-04-2019,12.2239,17.2770,22.4316,16.9304,10.0000,16.2817,19.4056,17.3181,10.0000
25-04-2019,12.2360,17.2486,22.2201,16.8964,10.0000,16.2540,19.2235,17.2863,10.0000
24-04-2019,12.2846,17.2715,22.3495,16.9169,10.0000,16.2690,19.3365,17.3048,10.0000
23-04-2019,12.2746,17.2230,22.1090,16.8641,10.0000,16.2419,19.1275,17.2600,10.0000
22-04-2019,12.2841,17.2372,22.1396,16.8502,10.0000,16.2491,19.1538,17.2445,10.0000
18-04-2019,12.2477,17.2692,22.4365,16.8909,10.0000,16.2814,19.4139,17.2848,10.0000
16-04-2019,12.2249,17.2586,22.5242,16.9138,10.0000,16.2697,19.4910,17.3025,10.0000
15-04-2019,12.2450,17.2489,22.3349,16.9167,10.0000,16.2633,19.3257,17.3024,10.0000
12-04-2019,12.2313,17.2424,22.2391,16.9083,10.0000,16.2661,19.2408,17.2925,10.0000
11-04-2019,12.2066,17.2561,22.1339,16.9113,10.0000,16.2751,19.1482,17.2999,10.0000
10-04-2019,12.1601,17.2717,22.1146,16.9018,10.0000,16.2795,19.1320,17.2931,10.0000
09-04-2019,12.2330,17.2761,22.2329,16.8931,10.0000,16.2854,19.2350,17.2833,10.0000
08-04-2019,12.2400,17.2674,22.0991,16.8836,10.0000,16.2756,19.1163,17.2713,10.0000
05-04-2019,12.1943,17.3035,22.2104,16.9346,10.0000,16.3102,19.2145,17.3239,10.0000
04-04-2019,12.2510,17.3028,22.0867,16.9589,10.0000,16.3109,19.1058,17.3620,10.0000
03-04-2019,12.2021,17.3268,22.1915,17.0358,10.0000,16.3304,19.1963,17.4181,10.0000
02-04-2019,12.2334,17.3519,22.3564,17.0193,10.0000,16.3627,19.3416,17.4083,10.0000
31-03-2019,12.2134,17.3760,22.1836,16.9682,10.0000,16.3672,19.1874,17.3595,10.0000
30-03-2019,12.2100,17.3721,22.1833,16.9645,10.0000,16.3633,19.1873,17.3557,10.0000
29-03-2019,12.1131,17.2980,22.1827,16.9642,10.0000,16.3226,19.1871,17.3557,10.0000
28-03-2019,12.1299,17.3007,22.0937,16.9645,10.0000,16.3129,19.1078,17.3553,10.0000
27-03-2019,12.1207,17.2406,21.8561,16.9326,10.0000,16.2728,18.8989,17.3166,10.0000
26-03-2019,12.0741,17.2579,21.8802,16.9288,10.0000,16.2950,18.9201,17.3099,10.0000
25-03-2019,12.0058,17.2513,21.6172,16.9199,10.0000,16.2735,18.6892,17.3079,10.0000
22-03-2019,12.0658,17.2118,21.8211,16.8610,10.0000,16.2510,18.8691,17.2513,10.0000
20-03-2019,11.9993,17.1642,21.9347,16.8096,10.0000,16.2387,18.9697,17.1988,10.0000
19-03-2019,11.9846,17.1397,22.0144,16.7848,10.0000,16.2044,19.0419,17.1768,10.0000
18-03-2019,11.8406,17.1190,21.8841,16.8068,10.0000,16.1620,18.9281,17.1972,10.0000
15-03-2019,11.8682,17.0690,21.8093,16.7613,10.0000,16.1379,18.8630,17.1555,10.0000
14-03-2019,11.8634,17.0776,21.6783,16.7367,10.0000,16.1656,18.7486,17.1327,10.0000
13-03-2019,11.7969,17.0747,21.6839,16.7364,10.0000,16.1543,18.7538,17.1281,10.0000
12-03-2019,11.8470,17.0824,21.6457,16.7351,10.0000,16.1696,18.7228,17.1218,10.0000
11-03-2019,11.8287,17.0397,21.4290,16.7374,10.0000,16.1291,18.5339,17.1209,10.0000
08-03-2019,11.7967,16.9839,21.1377,16.7042,10.0000,16.0563,18.2763,17.0908,10.0000
07-03-2019,11.7819,16.9439,21.1735,16.6679,10.0000,16.0092,18.3075,17.0539,10.0000
06-03-2019,11.8013,16.9182,21.1719,16.6595,10.0000,16.0159,18.3081,17.0439,10.0000
05-03-2019,11.7326,16.9028,21.0732,16.6578,10.0000,15.9859,18.2219,17.0408,10.0000
01-03-2019,11.7904,16.8755,20.7983,16.6337,10.0000,15.9562,17.9804,17.0173,10.0000
28-02-2019,11.7178,16.8563,20.6482,16.6197,10.0000,15.9507,17.8488,17.0018,10.0000
27-02-2019,11.7518,16.8377,20.6424,16.5584,10.0000,15.9248,17.8430,16.9426,10.0000
26-02-2019,11.7839,16.8429,20.6545,16.6256,10.0000,15.9302,17.8535,17.0069,10.0000
25-02-2019,11.7239,16.8660,20.7019,16.6435,10.0000,15.9561,17.8940,17.0250,10.0000
22-02-2019,11.7226,16.8588,20.5347,16.6364,10.0000,15.9362,17.7482,17.0211,10.0000
21-02-2019,11.7188,16.8776,20.5046,16.6769,10.0000,15.9527,17.7205,17.0560,10.0000
20-02-2019,11.7522,16.8611,20.4054,16.6648,10.0000,15.9379,17.6336,17.0428,10.0000
18-02-2019,11.7888,16.8606,20.1956,16.6396,10.0000,15.9315,17.4500,17.0212,10.0000
15-02-2019,11.7229,16.8594,20.3475,16.6351,10.0000,15.9410,17.5828,17.0192,10.0000
14-02-2019,11.7564,16.8474,20.4135,16.6985,10.0000,15.9150,17.6409,17.0758,10.0000
13-02-2019,11.7858,16.8833,20.4358,16.7235,10.0000,15.9650,17.6599,17.1015,10.0000
12-02-2019,11.7483,16.8566,20.5608,16.6650,10.0000,15.9271,17.7692,17.0414,10.0000
11-02-2019,11.7519,16.8864,20.6624,16.6722,10.0000,15.9562,17.8580,17.0478,10.0000
08-02-2019,11.7745,16.8705,20.8149,16.6747,10.0000,15.9475,17.9923,17.0448,10.0000
07-02-2019,11.7732,16.8437,21.0726,16.6748,10.0000,15.9118,18.2185,17.0472,10.0000
06-02-2019,11.7395,16.7743,21.0090,16.6114,10.0000,15.8444,18.1621,16.9787,10.0000
05-02-2019,11.6863,16.7690,20.7702,16.5752,10.0000,15.8539,17.9537,16.9432,10.0000
04-02-2019,11.7810,16.7805,20.7337,16.5710,10.0000,15.8502,17.9217,16.9355,10.0000
01-02-2019,11.7274,16.8007,20.7648,16.6012,10.0000,15.8734,17.9487,16.9585,10.0000
31-01-2019,11.6930,16.8323,20.6596,16.7042,10.0000,15.9062,17.8568,17.0478,10.0000
30-01-2019,11.7190,16.8288,20.3620,16.6542,10.0000,15.8996,17.5975,17.0028,10.0000
29-01-2019,11.6937,16.8121,20.2993,16.6590,10.0000,15.8884,17.5434,17.0084,10.0000
28-01-2019,11.8161,16.8406,20.2912,16.6479,10.0000,15.9175,17.5367,17.0018,10.0000
25-01-2019,11.7235,16.8302,20.5464,16.6259,10.0000,15.9009,17.7585,16.9817,10.0000
24-01-2019,11.7301,16.7958,20.7474,16.6295,10.0000,15.8817,17.9339,16.9788,10.0000
23-01-2019,11.7287,16.8016,20.7331,16.6276,10.0000,15.8842,17.9216,16.9778,10.0000
22-01-2019,11.7038,16.7837,20.8750,16.6322,10.0000,15.8642,18.0449,16.9876,10.0000
21-01-2019,11.6953,16.7420,20.9235,16.5802,10.0000,15.8297,18.0869,16.9367,10.0000
18-01-2019,11.7093,16.7978,20.8337,16.5737,10.0000,15.8803,18.0094,16.9258,10.0000
17-01-2019,11.7509,16.7858,20.8662,16.6175,10.0000,15.8715,18.0369,16.9743,10.0000
16-01-2019,11.7655,16.7949,20.8691,16.6059,10.0000,15.8719,18.0390,16.9652,10.0000
15-01-2019,11.7749,16.8165,20.8554,16.6654,10.0000,15.8895,18.0274,17.0241,10.0000
14-01-2019,12.0089,16.8380,20.6113,16.6837,10.0000,15.9131,17.8153,17.0485,10.0000
11-01-2019,11.8196,16.7809,20.6962,16.6318,10.0000,15.8777,17.8887,16.9930,10.0000
10-01-2019,11.7882,16.7683,20.7749,16.6270,10.0000,15.8582,17.9568,16.9836,10.0000
09-01-2019,11.7733,16.7752,20.8174,16.6359,10.0000,15.8638,17.9935,16.9920,10.0000
08-01-2019,11.7727,16.7599,20.7544,16.6301,10.0000,15.8528,17.9392,16.9878,10.0000
07-01-2019,11.7615,16.7421,20.6977,16.5424,10.0000,15.8243,17.8901,16.9017,10.0000
04-01-2019,11.7525,16.7302,20.6194,16.5848,10.0000,15.8260,17.8222,16.9400,10.0000
03-01-2019,11.8945,16.7160,20.5486,16.6020,10.0000,15.8009,17.7610,16.9582,10.0000
02-01-2019,11.9574,16.7256,20.7549,16.6519,10.0000,15.8219,17.9408,17.0128,10.0000
01-01-2019,11.6852,16.7148,20.9860,16.6142,10.0000,15.8098,18.1421,16.9755,10.0000
31-12-2018,11.7174,16.7071,20.9447,16.6786,10.0000,15.8024,18.1065,17.0302,10.0000
28-12-2018,11.6926,16.7014,20.9250,16.6705,10.0000,15.7870,18.0893,17.0239,10.0000
27-12-2018,11.7032,16.7294,20.7786,16.7295,10.0000,15.8152,17.9619,17.0779,10.0000
26-12-2018,11.7499,16.6931,20.6828,16.7292,10.0000,15.7877,17.8790,17.0869,10.0000
24-12-2018,11.6757,16.6763,20.5872,16.6819,10.0000,15.7668,17.7960,17.0408,10.0000
21-12-2018,11.7098,16.6622,20.7399,16.6819,10.0000,15.7700,17.9291,17.0392,10.0000
20-12-2018,11.6558,16.6466,21.0931,16.6891,10.0000,15.7478,18.2365,17.0430,10.0000
19-12-2018,11.6084,16.6045,21.1235,16.6990,10.0000,15.6964,18.2627,17.0576,10.0000
18-12-2018,11.5660,16.5563,20.9878,16.5712,10.0000,15.6575,18.1449,16.9230,10.0000
17-12-2018,11.7638,16.5412,20.9438,16.5235,10.0000,15.6407,18.1070,16.8745,10.0000
14-12-2018,11.5631,16.5172,20.8324,16.5176,10.0000,15.6194,18.0103,16.8649,10.0000
13-12-2018,11.5897,16.5207,20.7662,16.5355,10.0000,15.6199,17.9522,16.8842,10.0000
12-12-2018,11.6136,16.5291,20.6342,16.5099,10.0000,15.6309,17.8370,16.8605,10.0000
11-12-2018,11.5263,16.4861,20.2392,16.4008,10.0000,15.5943,17.4932,16.7503,10.0000
10-12-2018,11.5333,16.4971,20.0706,16.3973,10.0000,15.5993,17.3462,16.7491,10.0000
07-12-2018,11.5254,16.5527,20.4591,16.4523,10.0000,15.6509,17.6845,16.8004,10.0000
06-12-2018,11.7706,16.5505,20.2594,16.4901,10.0000,15.6540,17.5113,16.8460,10.0000
05-12-2018,11.5207,16.5433,20.6270,16.4389,10.0000,15.6525,17.8306,16.7971,10.0000
04-12-2018,11.5338,16.4915,20.8663,16.3199,10.0000,15.5963,18.0386,16.6719,10.0000
03-12-2018,11.4766,16.4659,20.8734,16.2757,10.0000,15.5647,18.0446,16.6298,10.0000
30-11-2018,11.4879,16.4545,20.8426,16.2685,10.0000,15.5672,18.0172,16.6195,10.0000
29-11-2018,11.4455,16.4335,20.8148,16.2520,10.0000,15.5321,17.9933,16.5945,10.0000
28-11-2018,11.4903,16.4112,20.5716,16.1848,10.0000,15.5212,17.7805,16.5358,10.0000
27-11-2018,11.4458,16.4047,20.5556,16.0942,10.0000,15.5148,17.7671,16.4399,10.0000
26-11-2018,11.5238,16.3911,20.4573,16.0938,10.0000,15.5022,17.6817,16.4352,10.0000
22-11-2018,11.4419,16.3644,20.2881,16.0810,10.0000,15.4738,17.5338,16.4270,10.0000
20-11-2018,11.4707,16.3430,20.4902,16.0142,10.0000,15.4576,17.7095,16.3696,10.0000
19-11-2018,11.4139,16.3382,20.6796,15.9979,10.0000,15.4463,17.8738,16.3510,10.0000
16-11-2018,11.3705,16.3287,20.5277,15.9778,10.0000,15.4412,17.7414,16.3346,10.0000
15-11-2018,11.3892,16.3296,20.4438,16.0153,10.0000,15.4406,17.6683,16.3664,10.0000
14-11-2018,11.3812,16.3071,20.3547,16.0199,10.0000,15.4200,17.5906,16.3682,10.0000
13-11-2018,11.3532,16.3085,20.3800,15.9580,10.0000,15.4297,17.6124,16.3093,10.0000
12-11-2018,11.3434,16.2962,20.2077,15.9215,10.0000,15.4130,17.4618,16.2696,10.0000
09-11-2018,11.4151,16.2840,20.4037,15.9377,10.0000,15.4058,17.6331,16.2877,10.0000
06-11-2018,11.4475,16.2656,20.2535,15.9030,10.0000,15.3919,17.5026,16.2511,10.0000
05-11-2018,11.4654,16.2644,20.2711,15.8865,10.0000,15.3886,17.5188,16.2353,10.0000
02-11-2018,11.2981,16.2559,20.3141,15.8925,10.0000,15.3755,17.5558,16.2358,10.0000
01-11-2018,11.2889,16.2272,19.9841,15.8136,10.0000,15.3486,17.2684,16.1529,10.0000
31-10-2018,11.3457,16.2130,19.9732,15.7830,10.0000,15.3385,17.2602,16.1212,10.0000
30-10-2018,11.3510,16.2203,19.6465,15.7764,10.0000,15.3459,16.9771,16.1067,10.0000
29-10-2018,11.3581,16.2133,19.7150,15.7818,10.0000,15.3343,17.0361,16.1114,10.0000
26-10-2018,11.3902,16.1829,19.2840,15.6989,10.0000,15.3099,16.6633,16.0285,10.0000
25-10-2018,11.3920,16.1879,19.4544,15.7073,10.0000,15.3083,16.8107,16.0389,10.0000
24-10-2018,11.3100,16.1843,19.6140,15.7037,10.0000,15.3009,16.9486,16.0349,10.0000
23-10-2018,11.2465,16.1739,19.4652,15.6622,10.0000,15.2938,16.8190,15.9901,10.0000
22-10-2018,11.3348,16.1593,19.6641,15.6432,10.0000,15.2783,16.9913,15.9771,10.0000
19-10-2018,11.3281,16.1485,19.8357,15.6284,10.0000,15.2691,17.1396,15.9577,10.0000
17-10-2018,11.3345,16.1428,20.0546,15.6171,10.0000,15.2687,17.3282,15.9418,10.0000
16-10-2018,11.2724,16.1330,20.3316,15.6307,10.0000,15.2605,17.5673,15.9563,10.0000
15-10-2018,11.4952,16.1315,20.1580,15.5950,10.0000,15.2557,17.4160,15.9222,10.0000
12-10-2018,11.2414,16.1096,20.1170,15.5518,10.0000,15.2293,17.3831,15.8814,10.0000
11-10-2018,11.3130,16.0905,19.6475,15.5351,10.0000,15.2160,16.9765,15.8685,10.0000
10-10-2018,11.2890,16.0749,20.0609,15.5013,10.0000,15.2020,17.3357,15.8431,10.0000
09-10-2018,11.3264,16.0503,19.6656,15.4521,10.0000,15.1779,16.9953,15.7922,10.0000
08-10-2018,11.3014,16.0749,19.7582,15.5406,10.0000,15.2050,17.0757,15.8813,10.0000
05-10-2018,11.2977,16.0589,19.6995,15.4930,10.0000,15.1849,17.0239,15.8259,10.0000
04-10-2018,11.2730,16.0000,20.2498,15.3808,10.0000,15.1302,17.4888,15.7185,10.0000
03-10-2018,11.2993,16.0548,20.6833,15.4356,10.0000,15.1835,17.8575,15.7764,10.0000
01-10-2018,11.3629,16.0682,20.9733,15.5266,10.0000,15.1887,18.1144,15.8609,10.0000
28-09-2018,11.2738,16.0330,20.9082,15.4828,10.0000,15.1577,18.0566,15.8139,10.0000
27-09-2018,11.3838,16.0088,21.0550,15.4941,10.0000,15.1569,18.1851,15.8174,10.0000
26-09-2018,11.3031,15.9782,21.2417,15.4445,10.0000,15.1106,18.3439,15.7692,10.0000
25-09-2018,11.1409,15.9528,21.2553,15.4048,10.0000,15.0938,18.3584,15.7347,10.0000
24-09-2018,11.3123,15.9820,21.0621,15.4131,10.0000,15.1031,18.1902,15.7416,10.0000
21-09-2018,11.2318,16.0267,21.4001,15.4204,10.0000,15.1491,18.4860,15.7422,10.0000
19-09-2018,11.2264,16.0109,21.6760,15.4046,10.0000,15.1316,18.7230,15.7227,10.0000
18-09-2018,11.2238,16.0197,21.7559,15.3638,10.0000,15.1433,18.7983,15.6859,10.0000
17-09-2018,11.2211,16.0146,21.9524,15.3689,10.0000,15.1367,18.9667,15.6893,10.0000
14-09-2018,11.1942,16.0096,22.1691,15.3438,10.0000,15.1257,19.1562,15.6645,10.0000
12-09-2018,11.3346,15.9864,21.8913,15.3099,10.0000,15.1072,18.9219,15.6263,10.0000
11-09-2018,11.1808,15.9970,21.7528,15.2737,10.0000,15.1165,18.8006,15.5944,10.0000
10-09-2018,11.3362,16.0008,22.0337,15.2796,10.0000,15.1207,19.0387,15.6011,10.0000
07-09-2018,11.4125,16.0638,22.3475,15.3604,10.0000,15.1638,19.3118,15.6781,10.0000
06-09-2018,11.3611,16.0621,22.2025,15.3335,10.0000,15.1631,19.1858,15.6498,10.0000
05-09-2018,11.3268,16.0527,22.1019,15.3427,10.0000,15.1540,19.1031,15.6586,10.0000
04-09-2018,11.3398,16.1007,22.2021,15.3467,10.0000,15.2023,19.1908,15.6676,10.0000
03-09-2018,11.4027,16.1385,22.4212,15.4098,10.0000,15.2362,19.3809,15.7270,10.0000
31-08-2018,11.4097,16.1421,22.6521,15.4301,10.0000,15.2421,19.5918,15.7467,10.0000
30-08-2018,11.5347,16.1350,22.6347,15.4664,10.0000,15.2326,19.5859,15.7817,10.0000
29-08-2018,11.4106,16.1514,22.6449,15.4772,10.0000,15.2490,19.5984,15.7948,10.0000
28-08-2018,11.5436,16.1360,22.7239,15.4815,10.0000,15.2318,19.6703,15.7981,10.0000
27-08-2018,11.3704,16.1389,22.6715,15.4859,10.0000,15.2384,19.6299,15.8032,10.0000
24-08-2018,11.3692,16.1434,22.4071,15.4865,10.0000,15.2404,19.3921,15.8021,10.0000
23-08-2018,11.4324,16.1363,22.4719,15.5059,10.0000,15.2333,19.4488,15.8183,10.0000
21-08-2018,11.4268,16.1352,22.4282,15.5410,10.0000,15.2293,19.4106,15.8543,10.0000
20-08-2018,11.4391,16.1397,22.3856,15.5243,10.0000,15.2326,19.3741,15.8389,10.0000
16-08-2018,11.3890,16.1121,22.0282,15.4803,10.0000,15.2052,19.0662,15.7958,10.0000
14-08-2018,11.3438,16.1198,22.1150,15.5340,10.0000,15.2120,19.1412,15.8487,10.0000
13-08-2018,11.3607,16.1379,21.9419,15.5196,10.0000,15.2334,18.9924,15.8333,10.0000
10-08-2018,11.3717,16.1396,22.0843,15.5518,10.0000,15.2344,19.1151,15.8660,10.0000
09-08-2018,11.3503,16.1130,22.1658,15.5550,10.0000,15.2076,19.1853,15.8694,10.0000
08-08-2018,11.3429,16.1086,22.1100,15.5293,10.0000,15.2090,19.1372,15.8469,10.0000
07-08-2018,11.3428,16.0973,22.0043,15.5207,10.0000,15.1931,19.0457,15.8401,10.0000
06-08-2018,11.2656,16.1023,22.0025,15.5303,10.0000,15.2010,19.0441,15.8511,10.0000
03-08-2018,11.3901,16.0932,21.9519,15.5164,10.0000,15.1868,18.9997,15.8346,10.0000
02-08-2018,11.3634,16.1245,21.7600,15.5358,10.0000,15.2220,18.8325,15.8544,10.0000
01-08-2018,11.3729,16.0913,21.9258,15.5358,10.0000,15.1948,18.9764,15.8538,10.0000
31-07-2018,11.4458,16.0720,21.9196,15.4810,10.0000,15.1773,18.9711,15.8011,10.0000
30-07-2018,11.3199,16.0570,21.8070,15.4667,10.0000,15.1643,18.8735,15.7884,10.0000
27-07-2018,11.2381,16.0484,21.6961,15.4578,10.0000,15.1524,18.7780,15.7773,10.0000
26-07-2018,11.2768,16.0334,21.5187,15.4633,10.0000,15.1407,18.6249,15.7821,10.0000
25-07-2018,11.2808,16.0395,21.4368,15.4468,10.0000,15.1422,18.5546,15.7679,10.0000
24-07-2018,11.2993,16.0289,21.4693,15.4464,10.0000,15.1334,18.5822,15.7711,10.0000
23-07-2018,11.2865,16.0362,21.3500,15.4401,10.0000,15.1403,18.4796,15.7692,10.0000
20-07-2018,11.3253,16.0092,21.1253,15.4515,10.0000,15.1128,18.2852,15.7786,10.0000
19-07-2018,11.2691,16.0276,20.9928,15.4609,10.0000,15.1342,18.1704,15.7920,10.0000
18-07-2018,11.2857,16.0249,21.0539,15.4730,10.0000,15.1323,18.2234,15.8023,10.0000
17-07-2018,11.2773,16.0117,21.1501,15.4676,10.0000,15.1109,18.3069,15.7950,10.0000
16-07-2018,11.2015,15.9902,20.9858,15.4082,10.0000,15.0935,18.1639,15.7329,10.0000
13-07-2018,11.2011,15.9874,21.1998,15.4043,10.0000,15.0892,18.3490,15.7265,10.0000
12-07-2018,11.2832,15.9860,21.2339,15.4107,10.0000,15.0930,18.3789,15.7337,10.0000
11-07-2018,11.2079,15.9595,21.1340,15.3375,10.0000,15.0716,18.2923,15.6648,10.0000
10-07-2018,11.2267,15.9548,21.1508,15.3185,10.0000,15.0580,18.3058,15.6489,10.0000
09-07-2018,11.2459,15.9426,20.9887,15.3202,10.0000,15.0452,18.1664,15.6532,10.0000
06-07-2018,11.2201,15.9418,20.8055,15.3240,10.0000,15.0454,18.0089,15.6574,10.0000
05-07-2018,11.2099,15.9393,20.7482,15.3173,10.0000,15.0459,17.9597,15.6533,10.0000
04-07-2018,11.2198,15.9439,20.7697,15.3452,10.0000,15.0520,17.9782,15.6777,10.0000
03-07-2018,11.2437,15.9257,20.6983,15.3226,10.0000,15.0332,17.9167,15.6602,10.0000
02-07-2018,11.3158,15.9113,20.5856,15.3130,10.0000,15.0175,17.8198,15.6528,10.0000
29-06-2018,11.3371,15.8897,20.6740,15.3076,10.0000,14.9967,17.8952,15.6450,10.0000
28-06-2018,11.2053,15.8883,20.4284,15.2798,10.0000,15.0005,17.6833,15.6183,10.0000
27-06-2018,11.2121,15.9061,20.5951,15.3226,10.0000,15.0141,17.8272,15.6571,10.0000
26-06-2018,11.3987,15.9182,20.8145,15.3471,10.0000,15.0359,18.0160,15.6778,10.0000
25-06-2018,11.3393,15.9013,20.8181,15.3502,10.0000,15.0155,18.0195,15.6812,10.0000
22-06-2018,11.1392,15.8939,20.9395,15.3631,10.0000,15.0057,18.1241,15.6919,10.0000
21-06-2018,11.2591,15.8999,20.8244,15.3844,10.0000,15.0202,18.0248,15.7105,10.0000
20-06-2018,11.1664,15.8393,20.8906,15.3432,10.0000,14.9588,18.0819,15.6745,10.0000
19-06-2018,11.1491,15.8321,20.7854,15.3148,10.0000,14.9492,17.9906,15.6499,10.0000
18-06-2018,11.1413,15.8181,20.9716,15.2954,10.0000,14.9287,18.1521,15.6285,10.0000
15-06-2018,11.2884,15.7992,21.0084,15.2731,10.0000,14.9203,18.1843,15.6032,10.0000
14-06-2018,11.2692,15.7768,21.0051,15.2362,10.0000,14.9023,18.1808,15.5725,10.0000
13-06-2018,11.2569,15.7541,21.0632,15.2337,10.0000,14.8800,18.2309,15.5690,10.0000
12-06-2018,11.1750,15.7354,21.0451,15.1948,10.0000,14.8625,18.2156,15.5330,10.0000
11-06-2018,11.2500,15.7361,20.9295,15.1958,10.0000,14.8625,18.1155,15.5364,10.0000
08-06-2018,11.0195,15.7334,20.8712,15.2101,10.0000,14.8638,18.0652,15.5548,10.0000
07-06-2018,11.0059,15.7260,20.8388,15.1370,10.0000,14.8533,18.0371,15.4733,10.0000
06-06-2018,11.3615,15.7816,20.6691,15.2092,10.0000,14.9094,17.8901,15.5454,10.0000
05-06-2018,11.3371,15.8207,20.4782,15.2907,10.0000,14.9415,17.7249,15.6283,10.0000
04-06-2018,11.3092,15.8135,20.5783,15.2549,10.0000,14.9367,17.8116,15.6023,10.0000
01-06-2018,11.2284,15.8184,20.6764,15.2678,10.0000,14.9451,17.8960,15.6116,10.0000
31-05-2018,11.2852,15.8328,20.7666,15.2698,10.0000,14.9601,17.9737,15.6183,10.0000
30-05-2018,11.1644,15.8667,20.6010,15.3179,10.0000,14.9952,17.8295,15.6674,10.0000
29-05-2018,11.1521,15.8610,20.6244,15.3110,10.0000,14.9860,17.8504,15.6576,10.0000
28-05-2018,11.3851,15.8560,20.7345,15.3311,10.0000,14.9872,17.9461,15.6804,10.0000
25-05-2018,11.3236,15.8178,20.5504,15.2729,10.0000,14.9501,17.7869,15.6205,10.0000
24-05-2018,11.2451,15.7926,20.3250,15.2057,10.0000,14.9248,17.5917,15.5587,10.0000
23-05-2018,11.1843,15.8020,20.2185,15.2121,10.0000,14.9354,17.4987,15.5655,10.0000
22-05-2018,11.4134,15.8218,20.4257,15.2428,10.0000,14.9526,17.6785,15.5925,10.0000
21-05-2018,11.1880,15.7948,20.3473,15.2269,10.0000,14.9229,17.6111,15.5835,10.0000
18-05-2018,11.2075,15.7873,20.5026,15.2158,10.0000,14.9160,17.7455,15.5695,10.0000
17-05-2018,11.0718,15.7579,20.6663,15.1784,10.0000,14.8882,17.8871,15.5343,10.0000
16-05-2018,11.2331,15.7888,20.7344,15.1701,10.0000,14.9182,17.9460,15.5287,10.0000
15-05-2018,11.0354,15.7972,20.8464,15.1775,10.0000,14.9268,18.0424,15.5414,10.0000
14-05-2018,11.3007,15.8682,20.8650,15.2352,10.0000,14.9906,18.0601,15.5960,10.0000
11-05-2018,11.2103,15.8730,20.8828,15.3278,10.0000,15.0019,18.0754,15.6864,10.0000
10-05-2018,11.1715,15.8768,20.7176,15.3276,10.0000,15.0036,17.9334,15.6877,10.0000
09-05-2018,11.3181,15.8911,20.8025,15.3465,10.0000,15.0145,18.0068,15.7043,10.0000
08-05-2018,11.3939,15.9417,20.7786,15.4513,10.0000,15.0606,17.9853,15.7968,10.0000
07-05-2018,11.2923,15.9334,20.7760,15.3841,10.0000,15.0540,17.9826,15.7332,10.0000
04-05-2018,11.2676,15.8952,20.5635,15.3018,10.0000,15.0141,17.7982,15.6600,10.0000
03-05-2018,11.2556,15.8862,20.6777,15.3027,10.0000,15.0082,17.8969,15.6655,10.0000
02-05-2018,11.2190,15.8789,20.7756,15.2975,10.0000,15.0017,17.9804,15.6606,10.0000
27-04-2018,11.1874,15.8595,20.7944,15.2699,10.0000,14.9771,17.9976,15.6370,10.0000
26-04-2018,11.1553,15.8514,20.6376,15.2668,10.0000,14.9714,17.8614,15.6327,10.0000
25-04-2018,11.1784,15.8737,20.5426,15.3006,10.0000,14.9905,17.7807,15.6635,10.0000
24-04-2018,11.2447,15.8901,20.6216,15.3418,10.0000,15.0088,17.8496,15.6971,10.0000
23-04-2018,11.1727,15.8876,20.5714,15.2873,10.0000,15.0089,17.8058,15.6513,10.0000
