Date,SM001014,SM002014,SM003014,SM005010,SM007010,SM008010,SM010009,SM011008,SM012008,SM013008,SM014008
11/21/2023,11.4965,11.8509,12.3352,12.4277,12.0881,11.9014,12.5875,10.8331,10.7342,10.6797,
11/22/2023,11.511,11.8613,12.3467,12.4376,12.0955,11.914,12.5991,10.8423,10.7362,10.6816,
11/23/2023,11.5154,11.8571,12.3509,12.4415,12.0989,11.9191,12.5995,10.8361,10.7381,10.6835,
11/24/2023,11.4978,11.8448,12.3336,12.432,12.0903,11.9062,12.588,10.8198,10.7401,10.6855,
11/28/2023,11.5112,11.8481,12.3533,12.4503,12.1024,11.9175,12.5985,10.8318,10.7481,10.6932,
11/29/2023,11.5395,11.876,12.3797,12.4814,12.1377,11.9414,12.6273,10.8594,10.75,10.6951,
11/30/2023,11.53,11.8726,12.3753,12.4836,12.1431,11.9353,12.6259,10.8649,10.752,10.6971,
12/01/2023,11.5343,11.8808,12.3818,12.4946,12.1555,11.9405,12.6285,10.8915,10.7539,10.6991,
12/04/2023,11.5872,11.9304,12.443,12.5556,12.2243,11.9884,12.6818,10.9655,10.7598,10.7049,
12/05/2023,11.6066,11.9494,12.4656,12.5744,12.2442,12.0079,12.7041,11.0008,10.7617,10.7068,
12/06/2023,11.6202,11.9661,12.4817,12.5931,12.2642,12.0271,12.7226,11.0199,10.7638,10.7087,
12/07/2023,11.6278,11.9704,12.4948,12.5967,12.2673,12.0308,12.7276,11.0271,10.7658,10.7107,
12/08/2023,11.6205,11.9671,12.4885,12.593,12.2678,12.0207,12.7207,11.0233,10.7679,10.7126,
12/11/2023,11.6257,11.9779,12.496,12.6004,12.2745,12.0249,12.7311,11.0334,10.7739,10.7184,
12/12/2023,11.6224,11.9762,12.4997,12.5961,12.2673,12.0231,12.7203,11.0158,10.7757,10.7203,
12/13/2023,11.6418,11.9828,12.516,12.6165,12.2835,12.0411,12.7392,11.0703,10.7774,10.7222,
12/14/2023,11.7049,12.0424,12.5783,12.6826,12.356,12.1102,12.8028,11.1266,10.7794,10.7242,
12/15/2023,11.7658,12.0838,12.6177,12.7237,12.4062,12.1541,12.8477,11.1701,10.7814,10.7261,
12/18/2023,11.7774,12.0958,12.6271,12.7285,12.4141,12.1614,12.8494,11.1853,10.7872,10.7318,
12/19/2023,11.7781,12.1016,12.6278,12.7296,12.4203,12.1636,12.8529,11.1933,10.7891,10.7338,
12/20/2023,11.7506,12.0754,12.5913,12.6981,12.3892,12.1397,12.8263,11.1312,10.7913,10.7357,
12/21/2023,11.7523,12.0748,12.5941,12.7099,12.399,12.1415,12.8312,11.1342,10.7934,10.7377,
