Date,SM001009,SM002009,SM003003,SM004007,SM005007,SM006007,SM007007,SM008007,SM009007
10/16/2014,15.1772,15.1277,15.114,,13.3264,10.0,10.0,10.0,
10/17/2014,15.1799,15.1351,15.1224,,13.3302,,,10.0,
10/18/2014,15.1832,15.1382,,,13.3329,,,,
10/19/2014,15.1865,,,,13.3356,,,,
10/20/2014,15.2335,15.189,15.1832,,13.3723,10.0,10.0,10.0,
10/21/2014,15.2657,15.2245,15.2155,,13.4062,10.0,10.0,10.0,
10/22/2014,15.2798,15.2449,15.2412,,13.4261,10.0,10.0,10.0,
10/23/2014,15.2831,,,,13.4288,,,,
10/24/2014,15.2864,,,,13.4315,,,,
10/25/2014,15.2896,15.2592,,,13.4342,,,,
10/26/2014,15.2929,,,,13.4369,,,,
10/27/2014,15.3293,15.2879,15.2926,,13.463,10.0,10.0,10.0,
10/28/2014,15.3515,15.3165,15.3223,,13.4747,10.0,10.0,10.0,
10/29/2014,15.3811,15.3415,15.3513,,13.503,10.0,10.0,10.0,
10/30/2014,15.4295,15.3917,15.4007,,13.5481,10.0,10.0,10.0,
10/31/2014,15.5,15.47,15.478,,13.6262,10.0,10.0,10.0,
11/01/2014,15.5032,15.4732,,,13.6288,,,,
11/02/2014,15.5065,,,,13.6314,,,,
11/03/2014,15.5489,15.5166,15.5284,,13.6618,10.0,10.0,10.0,
11/04/2014,15.5522,,,,13.6644,,,,
11/05/2014,15.6343,15.5886,15.5864,,13.72,10.0,10.0,10.0,
11/06/2014,15.6376,,,,13.7226,,,,
11/07/2014,15.6321,15.5907,15.5848,,13.7207,10.0,10.0,10.0,
11/08/2014,15.6354,15.5938,,,13.7234,,,,
11/09/2014,15.6387,,,,13.7261,,,,
11/10/2014,15.6561,15.6226,15.6119,,13.7471,10.0,10.0,10.0,
11/11/2014,15.6547,15.62,15.6075,,13.7352,10.0,10.0,10.0,
11/12/2014,15.681,15.6447,15.6278,,13.7547,10.0,10.0,10.0,
11/13/2014,15.6416,15.6138,15.5956,,13.7217,10.0,10.0,10.0,
11/14/2014,15.6396,15.6176,15.6006,,13.7354,10.0,10.0,10.0,
11/15/2014,15.6429,15.6207,,,13.7382,,,,
11/16/2014,15.6462,,,,13.7409,,,,
11/17/2014,15.688,15.6597,15.6382,,13.7758,10.0,10.0,10.0,
11/18/2014,15.7038,15.6831,15.6612,,13.7879,10.0,10.0,10.0,
11/19/2014,15.7068,15.671,15.6412,,13.7815,10.0,10.0,10.0,
11/20/2014,15.719,15.6733,15.6504,,13.7917,10.0,10.0,10.0,
11/21/2014,15.7362,15.6955,15.6653,,13.8143,10.0,10.0,10.0,
11/22/2014,15.7394,15.6986,,,13.817,,,,
11/23/2014,15.7427,,,,13.8197,,,,
11/24/2014,15.7406,15.717,15.6896,,13.8359,10.0,10.0,10.0,
11/25/2014,15.7589,15.7123,15.6865,,13.8348,10.0,10.0,10.0,
11/26/2014,15.7561,15.7128,15.6953,,13.8349,10.0,10.0,10.0,
11/27/2014,15.7611,15.7203,15.7115,,13.8428,10.0,10.0,10.0,
11/28/2014,15.8405,15.8029,15.7855,,13.9119,10.0,10.0,10.0,
11/29/2014,15.8437,15.806,,,13.9146,,,,
11/30/2014,15.8469,,,,13.9174,,,,
12/01/2014,15.8819,15.8412,15.804,,13.9342,10.0,10.0,10.0,
12/02/2014,15.9413,15.9084,15.8798,,13.9793,10.0,10.0,10.0,
12/03/2014,15.9766,15.9283,15.8992,,14.0026,10.0,10.0,10.0,
12/04/2014,15.9782,15.9263,15.8959,,14.007,10.0,10.0,10.0,
12/05/2014,15.9999,15.9502,15.9179,,14.0176,10.0,10.0,10.0,
12/06/2014,16.0032,15.9533,,,14.0203,,,,
12/07/2014,16.0065,,,,14.023,,,,
12/08/2014,15.9876,15.9419,15.9166,,14.0089,10.0,10.0,10.0,
12/09/2014,16.0043,15.9516,15.9204,,14.0169,10.0,10.0,10.0,
12/10/2014,15.9951,15.9438,15.914,,14.0052,10.0,10.0,10.0,
12/11/2014,16.0629,15.9847,15.9488,,14.0384,10.0,10.0,10.0,
12/12/2014,16.0772,15.99,15.9526,,14.0363,10.0,10.0,10.0,
12/13/2014,16.0805,15.9931,,,14.0391,,,,
12/14/2014,16.0838,,,,14.0418,,,,
12/15/2014,16.0573,15.9958,15.9585,,14.0463,10.0,10.0,10.0,
12/16/2014,15.9028,15.8174,15.7963,,13.9012,,,10.0,
12/17/2014,15.8837,15.8076,15.7858,,13.8935,10.0,10.0,10.0,
12/18/2014,15.9463,15.8703,15.8515,,13.9447,10.0,10.0,10.0,
12/19/2014,15.9478,15.8793,15.8507,,13.9488,10.0,10.0,10.0,
12/20/2014,15.951,15.8824,,,13.9514,,,,
12/21/2014,15.9543,,,,13.9541,,,,
12/22/2014,15.9545,15.8971,15.8681,,13.9727,10.0,10.0,10.0,
12/23/2014,15.9696,15.9017,15.8733,,13.9767,10.0,10.0,10.0,
12/24/2014,15.9437,15.8729,15.8478,,13.949,10.0,10.0,10.0,
12/25/2014,15.947,,,,13.9517,,,,
12/26/2014,15.9372,15.8648,15.8467,,13.9412,10.0,10.0,10.0,
12/27/2014,15.9404,15.8679,,,13.944,,,,
12/28/2014,15.9437,,,,13.9467,,,,
12/29/2014,15.9746,15.9036,15.8857,,13.9565,10.0,10.0,10.0,
12/30/2014,16.0191,15.9545,15.8795,,14.0022,10.0,10.0,10.0,
12/31/2014,16.0431,15.9776,15.96,,14.0363,10.0,10.0,10.0,
01/01/2015,16.0381,15.9753,15.9563,,14.0315,10.0,10.0,10.0,
01/02/2015,16.0356,15.9867,15.9597,,14.0476,10.0,10.0,10.0,
01/03/2015,16.0389,15.9898,,,14.0503,,,,
01/04/2015,16.0421,,,,14.053,,,,
01/05/2015,16.0347,15.9892,15.9525,,14.0506,10.0,10.0,10.0,
01/06/2015,15.9649,15.9045,15.8859,,13.9713,10.0,10.0,10.0,
01/07/2015,15.9934,15.9296,15.9051,,13.9881,10.0,10.0,10.0,
01/08/2015,16.0256,15.9693,15.9448,,14.0271,10.0,10.0,10.0,
01/09/2015,16.0468,15.9947,15.9567,,14.0507,10.0,10.0,10.0,
01/10/2015,16.0501,15.9978,,,14.0534,,,,
01/11/2015,16.0533,,,,14.0562,,,,
01/12/2015,16.1042,16.0435,16.0023,,14.0933,10.0,10.0,10.0,
01/13/2015,16.1474,16.0778,16.0399,,14.1258,10.0,10.0,10.0,
01/14/2015,16.148,16.0787,16.0314,,14.1231,10.0,10.0,10.0,
01/15/2015,16.2984,16.2193,16.1672,,14.2601,10.0,10.0,10.0,
01/16/2015,16.3644,16.2774,16.2233,,14.3027,10.0,10.0,10.0,
01/17/2015,16.3677,16.2806,,,14.3054,,,,
01/18/2015,16.371,,,,14.3082,,,,
01/19/2015,16.3729,16.2926,16.2467,,14.3071,10.0,10.0,10.0,
01/20/2015,16.3994,16.3292,16.282,,14.3556,10.0,10.0,10.0,
01/21/2015,16.4481,16.3724,16.3231,,14.3911,10.0,10.0,10.0,
01/22/2015,16.4603,16.3838,16.33,,14.3974,10.0,10.0,10.0,
01/23/2015,16.4757,16.3967,16.3585,,14.4121,10.0,10.0,10.0,
01/24/2015,16.479,16.3999,,,14.4149,,,,
01/25/2015,16.4822,,,,14.4176,,,,
01/26/2015,16.4855,,,,14.4203,,,,
01/27/2015,16.5012,16.428,16.3785,,14.4423,10.0,10.0,10.0,
01/28/2015,16.5215,16.4474,16.3857,,14.46,10.0,10.0,10.0,
01/29/2015,16.5245,16.4532,16.3846,,14.4623,10.0,10.0,10.0,
01/30/2015,16.518,16.43,16.3806,,14.4452,,,10.0,
01/31/2015,16.5212,16.4331,,,14.4479,,,,
02/01/2015,16.5245,,,,14.4506,,,,
02/02/2015,16.5444,16.4622,16.422,,14.4659,10.0,10.0,10.0,
02/03/2015,16.4959,16.4351,16.3877,,14.4398,10.0,10.0,10.0,
02/04/2015,16.4951,16.4079,16.3712,,14.4232,10.0,10.0,10.0,
02/05/2015,16.4975,16.4036,16.3702,,14.4209,10.0,10.0,10.0,
02/06/2015,16.4749,16.3988,16.3582,,14.4212,10.0,10.0,10.0,
02/07/2015,16.4781,16.4019,,,14.4239,,,,
02/08/2015,16.4814,,,,14.4266,,,,
02/09/2015,16.4529,16.3436,16.3168,,14.3701,10.0,10.0,10.0,
02/10/2015,16.4657,16.3539,16.333,,14.3837,10.0,10.0,10.0,
02/11/2015,16.4682,16.3687,16.3409,,14.3949,10.0,10.0,10.0,
02/12/2015,16.4809,16.3897,16.3483,,14.4137,10.0,10.0,10.0,
02/13/2015,16.5372,16.4473,16.4056,,14.465,10.0,10.0,10.0,
02/14/2015,16.5404,16.4504,,,14.4678,,,,
02/15/2015,16.5437,,,,14.4706,,,,
02/16/2015,16.5254,16.4311,16.3932,,14.4566,10.0,10.0,10.0,
02/17/2015,16.5287,,,,14.4594,,,,
02/18/2015,16.5361,16.4437,16.4118,,14.4743,10.0,10.0,10.0,
02/19/2015,16.5428,,,,14.4771,,,,
02/20/2015,16.5472,16.4582,16.4255,,14.4845,10.0,10.0,10.0,
02/21/2015,16.5505,16.4614,,,14.4873,,,,
02/22/2015,16.5538,,,,14.49,,,,
02/23/2015,16.5334,16.4342,16.4174,,14.4631,10.0,10.0,10.0,
02/24/2015,16.5361,16.4302,16.411,,14.4582,10.0,10.0,10.0,
02/25/2015,16.5536,16.4444,16.4234,,14.4765,10.0,10.0,10.0,
02/26/2015,16.5345,16.4252,16.3979,,14.4594,10.0,10.0,10.0,
02/27/2015,16.5854,16.487,16.46,,14.5115,10.0,10.0,10.0,
02/28/2015,16.602,16.507,,,14.5313,,,,
03/01/2015,16.6092,,,,14.534,,,,
03/02/2015,16.6058,16.5188,16.4902,,14.5322,10.0,10.0,10.0,
03/03/2015,16.5932,16.5079,16.4837,,14.5289,10.0,10.0,10.0,
03/04/2015,16.6382,16.5402,16.5112,,14.5576,10.0,10.0,10.0,
03/05/2015,16.6164,16.5221,16.4984,,14.5444,10.0,10.0,10.0,
03/06/2015,16.6197,,,,14.5472,,,,
03/07/2015,16.623,16.5283,,,14.5499,,,,
03/08/2015,16.6263,,16.9332,,14.5526,,,,
03/09/2015,16.5678,16.4699,16.4379,,14.4966,10.0,10.0,10.0,
03/10/2015,16.5445,16.4431,16.4126,,14.4757,10.0,10.0,10.0,
03/11/2015,16.5337,16.4414,16.4075,,14.4731,10.0,10.0,10.0,
03/12/2015,16.5574,16.4653,16.4363,,14.4935,10.0,10.0,10.0,
03/13/2015,16.4867,16.3937,16.3631,,14.4312,10.0,10.0,10.0,
03/14/2015,16.49,16.3968,,,14.434,,,,
03/15/2015,16.4933,,,,14.4367,,,,
03/16/2015,16.4882,16.3966,16.3636,,14.4329,10.0,10.0,10.0,
03/17/2015,16.5182,16.4294,16.3948,,14.4522,10.0,10.0,10.0,
03/18/2015,16.5026,16.4134,16.3715,,14.4366,10.0,10.0,10.0,
03/19/2015,16.5278,16.4291,16.3966,,14.457,10.0,10.0,10.0,
03/20/2015,16.515,16.4057,16.3845,,14.4306,10.0,10.0,10.0,
03/21/2015,16.5183,16.4089,,,14.4334,,,,
03/22/2015,16.5216,,,,14.4361,,,,
03/23/2015,16.5183,16.4109,16.3908,,14.4406,10.0,10.0,10.0,
03/24/2015,16.5135,16.4048,16.391,,14.4393,10.0,10.0,10.0,
03/25/2015,16.4805,16.3892,16.3685,,14.4265,10.0,10.0,10.0,
03/26/2015,16.4516,16.3312,16.3172,,14.3806,10.0,10.0,10.0,
03/27/2015,16.4604,16.3419,16.3264,,14.3862,10.0,10.0,10.0,
03/28/2015,16.4637,16.3451,,,14.389,,,,
03/29/2015,16.4671,,,,14.3917,,,,
03/30/2015,16.5254,16.4089,16.3676,,14.4419,10.0,10.0,10.0,
03/31/2015,16.5467,16.441,16.4254,,14.4595,10.0,10.0,10.0,
04/01/2015,16.5498,16.4716,,,14.4621,,,,
04/02/2015,16.5529,,,,14.4648,,,,
04/03/2015,16.556,,,,14.4674,,,,
04/04/2015,16.5591,,,,14.47,,,,
04/05/2015,16.5622,,,,14.4726,,,,
04/06/2015,16.6336,16.5297,16.5132,,14.5563,,,10.0,
04/07/2015,16.5836,16.4906,16.4807,,14.5232,10.0,10.0,10.0,
04/08/2015,16.5729,16.4969,16.4799,,14.5251,10.0,10.0,10.0,
04/09/2015,16.6162,16.5303,16.5045,,14.5548,10.0,10.0,10.0,
04/10/2015,16.6036,16.5148,16.4959,,14.5254,10.0,10.0,10.0,
04/11/2015,16.6068,,,,14.5282,,,,
04/12/2015,16.6101,,,,14.5309,,,,
04/13/2015,16.6191,16.5371,16.5162,,14.5631,10.0,10.0,10.0,
04/14/2015,16.6225,16.5402,,,14.5659,,,,
04/15/2015,16.6092,16.5269,16.5042,,14.5442,10.0,10.0,10.0,
04/16/2015,16.6061,16.5221,16.4975,,14.5421,10.0,10.0,10.0,
04/17/2015,16.5845,16.4926,16.4843,,14.5321,10.0,10.0,10.0,
04/18/2015,16.5878,16.4958,,,14.5349,,,,
04/19/2015,16.5912,,,,14.5378,,,,
04/20/2015,16.5706,16.4699,16.4582,,14.4942,10.0,10.0,10.0,
04/21/2015,16.5663,16.4596,16.45,,14.4813,10.0,10.0,10.0,
04/22/2015,16.5899,16.4857,16.476,,14.5181,10.0,10.0,10.0,
04/23/2015,16.5845,16.4826,16.4814,,14.5115,10.0,10.0,10.0,
04/24/2015,16.5505,16.4401,16.4458,,14.4746,10.0,10.0,10.0,
04/25/2015,16.5538,16.4433,,,14.4775,,,,
04/26/2015,16.5571,,,,14.4803,,,,
04/27/2015,16.5407,16.4272,16.432,,14.4704,10.0,10.0,10.0,
04/28/2015,16.562,16.4554,16.4522,,14.4898,10.0,10.0,10.0,
04/29/2015,16.5425,16.431,16.4218,,14.4679,10.0,10.0,10.0,
04/30/2015,16.501,16.3854,16.3911,,14.4271,10.0,10.0,10.0,
05/01/2015,16.5043,16.3886,,,14.43,,,,
05/02/2015,16.5076,,,,14.4328,,,,
05/03/2015,16.5109,,,,14.4356,,,,
05/04/2015,16.514,16.4353,,,14.4385,,,,
05/05/2015,16.543,16.45,16.4499,,14.4738,10.0,10.0,10.0,
05/06/2015,16.4564,16.3438,16.3628,,14.3889,10.0,10.0,10.0,
05/07/2015,16.3915,16.2717,16.2846,,14.336,10.0,10.0,10.0,
05/08/2015,16.39,16.2841,16.3025,,14.3464,10.0,10.0,10.0,
05/09/2015,16.3933,16.2873,,,14.3492,,,,
05/10/2015,16.3966,,,,14.352,,,,
05/11/2015,16.4714,16.3729,16.3842,,14.4205,10.0,10.0,10.0,
05/12/2015,16.4096,16.2987,16.3139,,14.346,10.0,10.0,10.0,
05/13/2015,16.4128,16.3158,16.3315,,14.3696,10.0,10.0,10.0,
05/14/2015,16.427,16.3213,16.3426,,14.374,10.0,10.0,10.0,
05/15/2015,16.4248,16.3285,16.3417,,14.3781,10.0,10.0,10.0,
05/16/2015,16.4281,16.3317,,,14.3809,,,,
05/17/2015,16.4313,,,,14.3838,,,,
05/18/2015,16.473,16.3828,16.389,,14.4321,10.0,10.0,10.0,
05/19/2015,16.5298,16.4297,16.4323,,14.463,10.0,10.0,10.0,
05/20/2015,16.5609,16.4486,16.4516,,14.4873,10.0,10.0,10.0,
05/21/2015,16.562,16.4492,16.4505,,14.4921,10.0,10.0,10.0,
05/22/2015,16.5786,16.4646,16.4696,,14.5002,10.0,10.0,10.0,
05/23/2015,16.582,16.4678,,,14.503,,,,
05/24/2015,16.5853,,,,14.5059,,,,
05/25/2015,16.5738,16.4474,16.4533,,14.4975,10.0,10.0,10.0,
05/26/2015,16.5524,16.4392,16.4461,,14.4842,10.0,10.0,10.0,
05/27/2015,16.5489,16.442,16.4402,,14.485,10.0,10.0,10.0,
05/28/2015,16.5723,16.4593,16.4526,,14.4999,10.0,10.0,10.0,
05/29/2015,16.6117,16.5029,16.4906,,14.5318,10.0,10.0,10.0,
05/30/2015,16.613,16.5042,,,14.5331,,,,
05/31/2015,16.6163,,,,14.5359,,,,
06/01/2015,16.6217,16.5103,16.5009,,14.5421,10.0,10.0,10.0,
06/02/2015,16.5072,16.3913,16.394,,14.4516,10.0,10.0,10.0,
06/03/2015,16.447,16.3343,16.3347,,14.4025,10.0,10.0,10.0,
06/04/2015,16.4003,16.2914,16.2896,,14.3725,10.0,10.0,10.0,
06/05/2015,16.4008,16.2932,16.3024,,14.376,10.0,10.0,10.0,
06/06/2015,16.4042,16.2964,,,14.3788,,,,
06/07/2015,16.4075,,,,14.3817,,,,
06/08/2015,16.3849,16.2696,16.2802,,14.3556,10.0,10.0,10.0,
06/09/2015,16.4036,16.2819,16.2995,,14.3679,10.0,10.0,10.0,
06/10/2015,16.4028,16.2924,16.2933,,14.38,10.0,10.0,10.0,
06/11/2015,16.3215,16.2112,16.224,,14.3058,10.0,10.0,10.0,
06/12/2015,16.3124,16.1959,16.2023,,14.3005,10.0,10.0,10.0,
06/13/2015,16.3158,16.1991,,,14.3033,,,,
06/14/2015,16.3191,,,,14.3061,,,,
06/15/2015,16.3513,16.2315,16.2366,,14.3235,10.0,10.0,10.0,
06/16/2015,16.3369,16.2283,16.2231,,14.3308,10.0,10.0,10.0,
06/17/2015,16.3817,16.271,16.2757,,14.3615,10.0,10.0,10.0,
06/18/2015,16.4815,16.3653,16.3603,,14.445,10.0,10.0,10.0,
06/19/2015,16.5479,16.4306,16.4258,,14.4981,,,10.0,
06/20/2015,16.5512,16.4339,,,14.501,,,,
06/21/2015,16.5546,,,,14.5038,,,,
06/22/2015,16.5667,16.4639,16.4513,,14.5198,10.0,10.0,10.0,
06/23/2015,16.5614,16.458,16.4502,,14.5196,10.0,10.0,10.0,
06/24/2015,16.5428,16.4307,16.4209,,14.4894,10.0,10.0,10.0,
06/25/2015,16.5167,16.4063,16.3936,,14.4803,10.0,10.0,10.0,
06/26/2015,16.4993,16.3887,16.3843,,14.471,10.0,10.0,10.0,
06/27/2015,16.5027,16.3919,,,14.4739,,,,
06/28/2015,16.506,,,,14.4767,,,,
06/29/2015,16.4518,16.3397,16.3397,,14.4283,10.0,10.0,10.0,
06/30/2015,16.5002,16.3888,16.3767,,14.4631,10.0,10.0,10.0,
07/01/2015,16.5546,16.4408,16.4344,,14.5099,10.0,10.0,10.0,
07/02/2015,16.5745,16.4677,16.4553,,14.536,10.0,10.0,10.0,
07/03/2015,16.6021,16.4925,16.4751,,14.56,10.0,10.0,10.0,
07/04/2015,16.6054,16.4958,,,14.5629,,,,
07/05/2015,16.6088,,,,14.5657,,,,
07/06/2015,16.6602,16.5451,16.5287,,14.5994,10.0,10.0,10.0,
07/07/2015,16.664,16.5451,16.5296,,14.5983,10.0,10.0,10.0,
07/08/2015,16.6407,16.5109,16.4961,,14.5649,10.0,10.0,10.0,
07/09/2015,16.627,16.5061,16.4884,,14.547,10.0,10.0,10.0,
07/10/2015,16.6307,16.5118,16.4926,,14.5583,10.0,10.0,10.0,
07/11/2015,16.6341,16.515,,,14.5611,,,,
07/12/2015,16.6374,,,,14.564,,,,
07/13/2015,16.6022,16.4906,16.4674,,14.5472,10.0,10.0,10.0,
07/14/2015,16.609,16.5037,16.4718,,14.5637,10.0,10.0,10.0,
07/15/2015,16.6422,16.5325,16.495,,14.5893,10.0,10.0,10.0,
07/16/2015,16.6569,16.5519,16.5124,,14.6089,10.0,10.0,10.0,
07/17/2015,16.6644,16.5565,16.5204,,14.611,10.0,10.0,10.0,
07/18/2015,16.6678,16.5597,,,14.6138,,,,
07/19/2015,16.6712,,,,14.6166,,,,
07/20/2015,16.6773,16.5696,16.5322,,14.619,10.0,10.0,10.0,
07/21/2015,16.6661,16.5446,16.5127,,14.6096,10.0,10.0,10.0,
07/22/2015,16.6955,16.5853,16.5478,,14.6351,10.0,10.0,10.0,
07/23/2015,16.7034,16.591,16.553,,14.641,10.0,10.0,10.0,
07/24/2015,16.6878,16.5804,16.5393,,14.6281,10.0,10.0,10.0,
07/25/2015,16.6912,16.5837,,,14.631,,,,
07/26/2015,16.6945,,,,14.6338,,,,
07/27/2015,16.6648,16.5476,16.5162,,14.5971,10.0,10.0,10.0,
07/28/2015,16.7055,16.5793,16.5498,,14.6257,10.0,10.0,10.0,
07/29/2015,16.7237,16.5975,16.5643,,14.6387,10.0,10.0,10.0,
07/30/2015,16.7294,16.6123,16.5751,,14.6495,10.0,10.0,10.0,
07/31/2015,16.7751,16.6626,16.6155,,14.6909,10.0,10.0,10.0,
08/01/2015,16.7785,16.6659,,,14.6938,,,,
08/02/2015,16.7818,,,,14.6966,,,,
08/03/2015,16.7952,16.6875,16.6311,,14.708,10.0,10.0,10.0,
08/04/2015,16.7752,16.6686,16.6176,,14.684,10.0,10.0,10.0,
08/05/2015,16.788,16.68,16.6275,,14.697,10.0,10.0,10.0,
08/06/2015,16.812,16.7038,16.65,,14.7199,10.0,10.0,10.0,
08/07/2015,16.8127,16.7033,16.6511,,14.7234,10.0,10.0,10.0,
08/08/2015,16.8161,16.7065,,,14.7263,,,,
08/09/2015,16.8195,,,,14.7292,,,,
08/10/2015,16.8251,16.7107,16.6556,,14.7278,10.0,10.0,10.0,
08/11/2015,16.8137,16.6946,16.6381,,14.7025,10.0,10.0,10.0,
08/12/2015,16.7929,16.6697,16.611,,14.6957,10.0,10.0,10.0,
08/13/2015,16.8383,16.7092,16.6403,,14.7175,10.0,10.0,10.0,
08/14/2015,16.8883,16.7644,16.6929,,14.7708,10.0,10.0,10.0,
08/15/2015,16.8917,16.7676,,,14.7736,,,,
08/16/2015,16.8951,,,,14.7765,,,,
08/17/2015,16.8893,16.7759,16.7174,,14.7761,10.0,10.0,10.0,
08/18/2015,16.8927,16.7804,,,14.779,,,,
08/19/2015,16.9125,16.7891,16.7116,,14.7716,10.0,10.0,10.0,
08/20/2015,16.8927,16.764,16.6828,,14.7527,10.0,10.0,10.0,
08/21/2015,16.8508,16.7274,16.6478,,14.7207,,,10.0,
08/22/2015,16.8542,16.7307,,,14.7236,,,,
08/23/2015,16.8576,,,,14.7265,,,,
08/24/2015,16.7024,16.5329,16.478,,14.5797,10.0,10.0,10.0,
08/25/2015,16.7437,16.5881,16.5288,,14.6277,10.0,10.0,10.0,
08/26/2015,16.7449,16.5924,16.5344,,14.6228,10.0,10.0,10.0,
08/27/2015,16.8121,16.6703,16.6007,,14.6876,10.0,10.0,10.0,
08/28/2015,16.8167,16.6726,16.6013,,14.6945,10.0,10.0,10.0,
08/29/2015,16.8201,16.6759,,,14.6974,,,,
08/30/2015,16.8215,,,,14.6987,,,,
08/31/2015,16.8166,16.6698,16.6012,,14.6863,10.0,10.0,10.0,
09/01/2015,16.8008,16.6397,16.5846,,14.6644,10.0,10.0,10.0,
09/02/2015,16.7929,16.6288,16.5711,,14.6507,10.0,10.0,10.0,
09/03/2015,16.8096,16.6506,16.5926,,14.6684,10.0,10.0,10.0,
09/04/2015,16.7638,16.5977,16.5405,,14.6226,10.0,10.0,10.0,
09/05/2015,16.7672,16.601,,,14.6255,,,,
09/06/2015,16.7706,,,,14.6284,,,,
09/07/2015,16.7235,16.5545,16.5125,,14.5862,10.0,10.0,10.0,
09/08/2015,16.7687,16.6019,16.5599,,14.6322,10.0,10.0,10.0,
09/09/2015,16.8127,16.6546,16.6034,,14.6712,10.0,10.0,10.0,
09/10/2015,16.7888,16.6316,16.577,,14.6548,10.0,10.0,10.0,
09/11/2015,16.7966,16.644,16.5869,,14.6627,10.0,10.0,10.0,
09/12/2015,16.8,16.6473,,,14.6656,,,,
09/13/2015,16.8033,,,,14.6685,,,,
09/14/2015,16.837,16.6903,16.6324,,14.7,10.0,10.0,10.0,
09/15/2015,16.8348,16.6813,16.6254,,14.6888,10.0,10.0,10.0,
09/16/2015,16.8514,16.7061,16.6483,,14.7102,10.0,10.0,10.0,
09/17/2015,16.8548,16.7094,,,14.7131,,,,
09/18/2015,16.9311,16.7827,16.719,,14.7699,10.0,10.0,10.0,
09/19/2015,16.9345,16.786,,,14.7728,,,,
09/20/2015,16.9378,,,,14.7757,,,,
09/21/2015,16.9361,16.7877,16.7222,,14.7822,10.0,10.0,10.0,
09/22/2015,16.8912,16.7432,16.6853,,14.7438,10.0,10.0,10.0,
09/23/2015,16.8995,16.7565,16.6887,,14.7519,10.0,10.0,10.0,
09/24/2015,16.9086,16.7604,16.694,,14.7572,10.0,10.0,10.0,
09/25/2015,16.912,16.7637,,,14.7602,,,,
09/26/2015,16.9154,16.7669,,,14.7631,,,,
09/27/2015,16.9188,16.7702,,,14.766,,,,
09/28/2015,16.9013,16.7524,16.692,,14.7516,10.0,10.0,10.0,
09/29/2015,17.021,16.8634,16.7955,,14.848,10.0,10.0,10.0,
09/30/2015,17.1097,16.9544,16.883,,14.9154,10.0,10.0,10.0,
10/01/2015,17.0966,16.9496,16.8731,,14.9128,10.0,10.0,10.0,
10/02/2015,17.1,16.9529,,,14.9157,,,,
10/03/2015,17.1034,16.9561,,,14.9187,,,,
10/04/2015,17.1068,16.9594,20.8949,,14.9216,,,,
10/05/2015,17.1862,17.0428,16.9587,,14.9889,10.0,10.0,10.0,
10/06/2015,17.1796,17.0398,16.9658,,14.9803,10.0,10.0,10.0,
10/07/2015,17.1835,17.0386,16.9687,,15.001,10.0,10.0,10.0,
10/08/2015,17.1848,17.0403,16.9731,,14.988,10.0,10.0,10.0,
10/09/2015,17.2112,17.0665,17.0046,,15.0273,10.0,10.0,10.0,
10/10/2015,17.2146,17.0698,,,15.0302,,,,
10/11/2015,17.218,17.0731,,,15.0331,,,,
10/12/2015,17.1909,17.0433,16.9858,,14.9959,10.0,10.0,10.0,
10/13/2015,17.1916,17.0406,16.9841,,15.0078,10.0,10.0,10.0,
10/14/2015,17.1906,17.0433,16.9899,,15.0121,10.0,10.0,10.0,
10/15/2015,17.2204,17.0722,17.016,,15.0262,10.0,10.0,10.0,
10/16/2015,17.2399,17.0861,17.0261,,15.0527,10.0,10.0,10.0,
10/17/2015,17.2433,17.0894,,,15.0556,,,,
10/18/2015,17.2467,17.0926,,,15.0585,,,,
10/19/2015,17.2478,17.1021,17.0356,,15.0658,10.0,10.0,10.0,
10/20/2015,17.2564,17.1112,17.0395,,15.0662,10.0,10.0,10.0,
10/21/2015,17.2566,17.1042,17.0404,,15.0642,10.0,10.0,10.0,
10/22/2015,17.26,17.1075,,,15.0672,,,,
10/23/2015,17.2661,17.1172,17.053,,15.0673,10.0,10.0,10.0,
10/24/2015,17.2695,17.1205,,,15.0702,,,,
10/25/2015,17.2729,17.1237,,,15.0732,,,,
10/26/2015,17.2557,17.1076,17.0421,,15.0728,10.0,10.0,10.0,
10/27/2015,17.2547,17.1017,17.0389,,15.0679,10.0,10.0,10.0,
10/28/2015,17.2425,17.0951,17.0288,,15.0555,10.0,10.0,10.0,
10/29/2015,17.2158,17.0675,17.0044,,15.0283,10.0,10.0,10.0,
10/30/2015,17.2014,17.0455,16.9873,,15.0133,10.0,10.0,10.0,
10/31/2015,17.2048,17.0488,,,15.0162,,,,
11/01/2015,17.2082,17.0521,,,15.0191,,,,
11/02/2015,17.2179,17.0571,17.0051,,15.0344,10.0,10.0,10.0,
11/03/2015,17.2163,17.0636,17.0071,,15.0352,10.0,10.0,10.0,
11/04/2015,17.2051,17.0468,16.9974,,15.0221,10.0,10.0,10.0,
11/05/2015,17.1703,17.0054,16.9624,,14.9899,10.0,10.0,10.0,
11/06/2015,17.166,17.0008,16.9549,,14.9894,10.0,10.0,10.0,
11/07/2015,17.1694,17.0041,,,14.9924,,,,
11/08/2015,17.1728,17.0073,,,14.9953,,,,
11/09/2015,17.1291,16.9687,16.9192,,14.9595,10.0,10.0,10.0,
11/10/2015,17.1235,16.9573,16.9131,,14.9454,10.0,10.0,10.0,
11/11/2015,17.1269,16.9735,,,14.9484,,,,
11/12/2015,17.1303,16.9767,,,14.9513,,,,
