Date,SM001012,SM002012,SM003012,SM005008,SM006008,SM007008,SM008008,SM010004,SM011004,SM012004,SM013004,SM014004
06/16/2022,17.0522,14.2727,15.2246,14.9951,,14.9915,16.2224,13.9445,,,,
06/17/2022,16.8933,14.2298,15.1931,14.8492,,14.8903,16.1007,13.8654,,,,
06/20/2022,16.8789,14.2121,15.2311,14.8444,,14.8957,16.1234,13.8678,,,,
06/23/2022,16.9404,14.27,15.2388,14.8972,,14.9426,16.1518,13.8677,,,,
06/24/2022,16.9277,14.2343,15.202,14.8803,,14.908,16.113,13.8378,,,,
06/27/2022,16.9162,14.2468,15.2586,14.8755,,14.9234,16.1333,13.886,,,,
06/28/2022,16.9042,14.2365,15.2538,14.8631,,14.9103,16.1241,13.8739,,,,
06/29/2022,16.8653,14.2485,15.2866,14.8406,,14.9271,16.142,13.882,,,,
06/30/2022,16.8874,14.2324,15.2004,14.8682,,14.9232,16.0962,13.8829,,,,
07/01/2022,16.8419,14.2041,15.241,14.8253,,14.895,16.0966,13.8626,,,,
07/04/2022,16.8591,14.2287,15.2522,14.832,,14.8959,16.1119,13.8448,,,,
07/05/2022,16.908,14.2389,15.2492,14.8758,,14.9151,16.1272,13.8732,,,,
07/06/2022,17.0433,14.3354,15.3429,15.0218,,15.0388,16.2653,13.9935,,,,
07/07/2022,16.9698,14.2913,15.2751,14.946,,14.969,16.185,13.9146,,,,
07/08/2022,16.9411,14.2654,15.2195,14.9135,,14.9417,16.1241,13.901,,,,
07/11/2022,16.9419,14.2785,15.2463,14.9103,,14.9562,16.1415,13.9114,,,,
07/12/2022,16.9197,14.2879,15.2583,14.8903,,14.9461,16.1371,13.9042,,,,
07/13/2022,16.9326,14.2913,15.256,14.9057,,14.9542,16.1432,13.9099,,,,
07/14/2022,17.059,14.3605,15.3166,15.0019,,15.0386,16.2299,13.9946,,,,
07/15/2022,16.969,14.3352,15.329,14.9409,,15.0153,16.2034,13.9881,,,,
07/18/2022,16.8958,14.2523,15.2199,14.8784,,14.9216,16.0793,13.9182,,,,
07/19/2022,17.0412,14.3757,15.2759,14.9937,,15.0302,16.2151,13.9622,,,,
07/20/2022,17.0272,14.3466,15.2589,14.9921,,15.0081,16.1999,13.9461,,,,
07/21/2022,16.9443,14.3152,15.2948,14.9259,,14.9843,16.1816,13.9462,,,,
07/22/2022,17.0422,14.3859,15.3238,14.9928,,15.0505,16.2413,13.9905,,,,
07/25/2022,16.9935,14.3767,15.3114,14.9531,,15.0239,16.2002,13.9756,,,,
07/26/2022,16.9479,14.365,15.3134,14.9194,,15.0079,16.1848,13.9548,,,,
07/27/2022,17.0413,14.4406,15.3521,14.9783,,15.0708,16.2528,14.0002,,,,
07/29/2022,17.1098,14.4731,15.3272,15.0489,,15.1094,16.3126,14.013,,,,
08/01/2022,17.2094,14.5216,15.3822,15.1173,,15.1601,16.3756,14.0595,,,,
08/02/2022,17.1925,14.5306,15.4157,15.1058,,15.1411,16.3841,14.0824,,,,
08/03/2022,17.2287,14.5711,15.4081,15.1314,,15.1602,16.4101,14.084,,,,
08/04/2022,17.341,14.5995,15.4461,15.2419,,15.225,16.4485,14.1494,,,,
08/05/2022,17.3584,14.6306,15.3816,15.235,,15.2263,16.4441,14.1178,,,,
08/08/2022,17.3826,14.6383,15.3953,15.2694,,15.2523,16.4528,14.1343,,,,
08/10/2022,17.4334,14.6782,15.4203,15.3078,,15.3037,16.4789,14.1704,,,,
08/11/2022,17.5145,14.7272,15.4252,15.3763,,15.3559,16.5125,14.2132,,,,
08/12/2022,17.5009,14.7376,15.4555,15.3727,,15.3694,16.5291,14.2258,,,,
08/17/2022,17.5096,14.7633,15.4927,15.3821,,15.3876,16.5642,14.2419,,,,
08/18/2022,17.4139,14.7681,15.5102,15.2685,,15.3335,16.5638,14.2165,,,,
08/19/2022,17.4037,14.7677,15.5209,15.3109,,15.3495,16.5706,14.2287,10.0,,,
08/22/2022,17.3947,14.6981,15.5246,15.3065,,15.2984,16.5347,14.1992,10.0,,,
08/24/2022,17.4052,14.7543,15.5221,15.3013,,15.3314,16.5763,14.2178,9.9928,,,
08/25/2022,17.4049,14.7346,15.4633,15.279,,15.3153,16.5309,14.1967,9.9942,,,
08/26/2022,17.3471,14.6775,15.4447,15.249,,15.2657,16.5027,14.1614,9.9956,,,
08/29/2022,17.3705,14.7254,15.5151,15.2739,,15.3094,16.5672,14.1975,9.9998,,,
08/30/2022,17.3665,14.7085,15.4611,15.2649,,15.289,16.536,14.1587,10.0013,,,
09/01/2022,17.3895,14.7026,15.4844,15.3099,,15.3035,16.5513,14.1739,10.0037,,,
09/02/2022,17.5002,14.7919,15.5267,15.3822,,15.3785,16.6343,14.2306,10.0051,,,
09/05/2022,17.4846,14.7927,15.547,15.368,,15.3742,16.6442,14.2256,10.0098,,,
09/06/2022,17.4734,14.7956,15.5632,15.3538,,15.3749,16.6447,14.2362,10.0115,,,
09/07/2022,17.4343,14.8339,15.6068,15.3083,,15.3705,16.6875,14.234,10.013,,,
09/08/2022,17.4935,14.8492,15.5895,15.3598,,15.3957,16.6897,14.2513,10.0143,,,
09/09/2022,17.5514,14.8741,15.5967,15.4131,,15.428,16.7165,14.2745,10.0156,,,
09/12/2022,17.5337,14.8439,15.5951,15.4048,,15.4165,16.687,14.2766,10.0199,10.0,,
09/13/2022,17.5771,14.8863,15.6294,15.4479,,15.4524,16.7361,14.3013,10.0209,10.0,,
09/14/2022,17.5256,14.8631,15.6169,15.3935,,15.426,16.7041,14.2862,10.0217,10.0,,
09/15/2022,17.547,14.8724,15.6091,15.4161,,15.4372,16.7052,14.2901,10.0226,10.0,,
09/16/2022,17.4532,14.8499,15.6094,15.3058,,15.3801,16.6826,14.2213,10.0237,10.0,,
09/19/2022,17.3509,14.8168,15.5868,15.2267,,15.3314,16.648,14.1906,10.0278,10.0,,
09/20/2022,17.4111,14.8322,15.5654,15.2699,,15.3623,16.652,14.1938,10.0288,10.0,,
09/21/2022,17.3639,14.7976,15.5439,15.223,,15.3334,16.6,14.1887,10.0296,8.6249,,
09/22/2022,17.4196,14.8326,15.5613,15.2598,,15.3676,16.6352,14.2057,10.0307,8.6262,,
09/23/2022,17.389,14.8116,15.5566,15.2395,,15.3529,16.6187,14.1973,10.0321,8.6275,,
09/26/2022,17.3327,14.7767,15.5944,15.2092,,15.2936,16.6201,14.1918,10.0366,8.6308,,
09/27/2022,17.2741,14.7685,15.5836,15.1701,,15.2565,16.6309,14.1426,10.0373,8.632,,
09/28/2022,17.2975,14.7862,15.6374,15.1918,,15.3041,16.6618,14.191,10.0369,8.633,,
09/29/2022,17.4072,14.8275,15.6084,15.2812,,15.3594,16.6888,14.2076,10.0375,8.6343,,
09/30/2022,17.2892,14.7835,15.5746,15.1648,,15.2599,16.6397,14.1383,10.0403,8.6356,,
10/03/2022,17.2869,14.8147,15.6136,15.1766,,15.2812,16.6758,14.1513,10.0468,8.6397,,
10/04/2022,17.2912,14.8337,15.6219,15.1811,,15.294,16.6893,14.1618,10.0507,8.641,,
10/06/2022,17.2757,14.834,15.6143,15.1616,,15.2837,16.6848,14.1534,10.054,8.6437,,
10/07/2022,17.3083,14.8462,15.6124,15.1879,,15.3035,16.691,14.1688,10.0555,8.6449,,
10/10/2022,17.3142,14.8574,15.6017,15.177,,15.3153,16.6842,14.1847,10.0596,8.6489,,
10/11/2022,17.333,14.8564,15.5967,15.1968,,15.3248,16.6759,14.194,10.0608,8.6503,,
10/12/2022,17.4149,14.8896,15.6239,15.2488,,15.3629,16.7236,14.2139,10.0609,8.6516,,
10/13/2022,17.419,14.9051,15.6425,15.2454,,15.3779,16.7427,14.2062,10.0621,8.6529,,
10/14/2022,17.3474,14.9077,15.6339,15.227,,15.3663,16.7372,14.1988,10.0636,8.6543,,
10/17/2022,17.3634,14.9141,15.6771,15.2677,,15.3957,16.7642,14.24,10.0683,8.6583,,
10/18/2022,17.3932,14.9254,15.6533,15.2933,,15.4172,16.7615,14.2441,10.07,8.6597,,
10/19/2022,17.3514,14.9229,15.6659,15.2449,,15.3903,16.7627,14.2214,10.0718,8.6609,,
10/20/2022,17.155,14.8049,15.6361,15.0815,,15.2585,16.6585,14.1354,10.0734,8.6623,,
10/21/2022,17.2298,14.8459,15.619,15.1444,,15.3138,16.6674,14.1838,10.0751,8.6637,10.0,
10/25/2022,17.243,14.8653,15.672,15.1698,,15.3279,16.7174,14.194,10.0811,8.6693,10.0,
10/27/2022,17.2586,14.8602,15.6967,15.1914,,15.3302,16.7298,14.2048,10.0845,8.6722,10.0,
10/28/2022,17.202,14.7703,15.6517,15.1491,,15.2697,16.6233,14.1947,10.0863,8.6736,10.0,
10/31/2022,17.2723,14.8382,15.7217,15.2189,,15.3319,16.7077,14.2336,10.0913,8.6778,9.9999,
11/01/2022,17.2595,14.8219,15.7194,15.2137,,15.3186,16.6956,14.2313,10.0931,8.6792,10.0011,
11/02/2022,17.2007,14.7745,15.6702,15.1537,,15.2641,16.6301,14.2074,10.0951,8.6806,10.0024,
11/03/2022,17.1589,14.761,15.6905,15.1303,,15.2279,16.6578,14.1673,10.0973,8.6819,10.0039,
11/04/2022,17.0012,14.653,15.6538,14.9913,,15.0993,16.5569,14.0947,10.0992,8.6831,10.0052,
11/07/2022,16.9694,14.6062,15.6287,14.966,,15.0668,16.5261,14.0378,10.1042,8.6871,10.0093,
11/09/2022,17.009,14.639,15.672,15.0031,,15.0904,16.5729,14.0482,10.1079,8.6897,10.0123,
11/10/2022,16.9547,14.593,15.697,14.9589,,15.0416,16.5496,14.012,10.1095,8.691,10.0139,
11/11/2022,17.021,14.6102,15.6935,15.042,,15.104,16.5568,14.0727,10.1113,8.6923,10.0153,
11/14/2022,17.0259,14.6335,15.7362,15.0498,,15.1352,16.5818,14.0955,10.1165,8.6962,10.0196,
11/15/2022,17.013,14.6833,15.7479,15.0128,,15.1466,16.6115,14.0966,10.1183,8.6975,10.0211,
11/16/2022,16.9712,14.6469,15.7191,14.9849,,15.1001,16.5832,14.0732,10.12,8.6988,10.0225,
11/17/2022,16.9826,14.6606,15.7644,14.9901,,15.111,16.6004,14.0813,10.1218,8.7,10.0238,
11/18/2022,16.9979,14.712,15.7772,14.9721,,15.1185,16.6067,14.0504,10.1235,8.7013,10.0253,
11/21/2022,16.9506,14.6418,15.7515,14.9557,,15.0665,16.557,14.0323,10.1287,8.7052,10.0298,
11/22/2022,17.0896,14.6868,15.7466,15.099,,15.1493,16.6296,14.0637,10.1303,8.7066,10.0312,
11/23/2022,,,,,,,16.524,,,,,
11/24/2022,16.9932,14.6011,15.729,15.0297,,15.0849,16.5361,14.0562,10.1337,8.7094,10.0343,
11/25/2022,16.9755,14.6032,15.7272,15.0167,,15.0845,16.5342,14.0647,10.1354,8.7108,10.0359,
11/28/2022,17.001,14.619,15.7474,15.0494,,15.0986,16.5728,14.0717,10.1407,8.715,10.0401,
11/29/2022,16.9469,14.568,15.7263,14.9994,,15.0625,16.5055,14.071,10.1426,8.7163,10.0417,
11/30/2022,16.9922,14.5993,15.749,15.0397,,15.108,16.5257,14.1084,10.1445,8.7176,10.043,
12/01/2022,17.0281,14.6349,15.808,15.0628,,15.1381,16.5937,14.1039,10.1464,8.7189,10.0445,
12/02/2022,17.0219,14.6314,15.7976,15.063,,15.1349,16.5947,14.1123,10.148,8.7202,10.046,
12/05/2022,16.993,14.6038,15.7866,15.0462,,15.1092,16.5795,14.0864,10.1531,8.724,10.0507,
12/06/2022,16.9594,14.5768,15.7738,15.0204,,15.094,16.5455,14.0764,10.1548,8.7253,10.0518,
12/07/2022,17.0743,14.647,15.7976,15.1228,,15.1825,16.6092,14.1294,10.1567,8.7266,10.0532,
12/08/2022,17.0835,14.643,15.8013,15.1393,,15.1821,16.6212,14.1234,10.1582,8.728,10.0548,
12/09/2022,17.1097,14.6488,15.796,15.1735,,15.2027,16.6191,14.1494,10.16,8.7294,10.0564,
12/12/2022,17.1117,14.646,15.8032,15.1794,,15.2019,16.6232,14.1542,10.1653,8.7335,10.0611,
12/13/2022,17.0943,14.6564,15.809,15.147,,15.1968,16.6206,14.1443,10.1672,8.7348,10.0627,
12/14/2022,17.0916,14.6492,15.8111,15.1466,,15.1909,16.6208,14.1314,10.1688,8.7362,10.0643,
12/15/2022,17.1056,14.6706,15.8136,15.1658,,15.2097,16.637,14.1474,10.1705,8.7376,10.0658,
12/16/2022,17.1351,14.7127,15.8394,15.1892,,15.2413,16.681,14.1904,10.172,8.739,10.0675,
12/19/2022,17.1433,14.7305,15.8574,15.1835,,15.2496,16.6997,14.1963,10.1771,8.7434,10.0726,
12/20/2022,17.138,14.704,15.8285,15.1801,,15.2199,16.6548,14.2052,10.1789,8.7449,10.0743,
12/21/2022,17.1318,14.7,15.7968,15.1783,,15.2083,16.6594,14.1664,10.1807,8.7463,10.0759,
12/22/2022,17.1174,14.6975,15.7971,15.1655,,15.203,16.6482,14.1693,10.1828,8.7478,10.0776,
12/23/2022,17.0404,14.6609,15.7096,15.0468,,15.1357,16.5818,14.0642,10.1848,8.7493,10.0793,
12/26/2022,16.9828,14.6433,15.7042,14.9938,,15.1061,16.5661,14.0292,10.1901,8.7537,10.0844,
12/27/2022,16.9836,14.6673,15.7196,14.9952,,15.11,16.5944,14.0504,10.1917,8.7552,10.0864,
12/28/2022,16.9925,14.683,15.7775,15.0087,,15.1328,16.6186,14.1128,10.1937,8.7575,10.0884,
12/29/2022,16.9911,14.6791,15.8021,15.0077,,15.133,16.6149,14.146,10.1957,8.759,10.09,
12/30/2022,17.0082,14.7332,15.8814,15.0287,,15.1726,16.703,14.18,10.1981,8.7604,10.0917,
01/02/2023,17.093,14.8257,15.9294,15.1032,,15.2555,16.79,14.2474,10.2047,8.7649,10.0969,
01/03/2023,17.1066,14.7994,15.932,15.137,,15.2557,16.7758,14.2533,10.2073,8.7663,10.0985,
01/04/2023,17.0887,14.7579,15.8063,15.0963,,15.2183,16.7141,14.1074,10.2092,8.7677,10.1001,
01/05/2023,17.0895,14.7596,15.7856,15.0977,,15.2172,16.7007,14.111,10.2109,8.7691,10.1017,
01/06/2023,17.0819,14.7599,15.755,15.0938,,15.215,16.6755,14.1252,10.2129,8.7704,10.1033,
01/09/2023,17.0886,14.7907,15.7895,15.1108,,15.2427,16.744,14.2652,10.218,8.774,10.1081,
01/10/2023,17.134,14.8335,15.8385,15.1587,,15.2831,16.7909,14.1972,10.2197,8.775,10.1092,
01/11/2023,17.1449,14.8266,15.8381,15.171,,15.2888,16.7884,14.1976,10.2213,8.776,10.1108,
01/12/2023,17.1754,14.8401,15.8521,15.2055,,15.3125,16.8073,14.2209,10.2228,8.7772,10.1124,
01/13/2023,17.1311,14.8202,15.8533,15.1504,,15.2698,16.7959,14.1818,10.2244,8.7785,10.114,
01/16/2023,17.1299,14.8141,15.8739,15.1511,,15.2669,16.8018,14.1838,10.229,8.7828,10.1189,
01/17/2023,17.1343,14.8214,15.9061,15.1709,,15.2653,16.8371,14.1876,10.2306,8.7842,10.1205,
01/18/2023,17.0569,14.7766,15.8584,15.0867,,15.1916,16.7584,14.1617,10.2323,8.7856,10.1222,
01/19/2023,17.0517,14.7602,15.8719,15.0936,,15.1897,16.7563,14.1711,10.2339,8.787,10.1238,
01/20/2023,17.0574,14.761,15.8583,15.0723,,15.1819,16.769,14.1283,10.2357,8.7878,10.1254,
01/23/2023,17.0937,14.7933,15.8354,15.1311,,15.2124,16.7569,14.2378,10.2411,8.7906,10.1304,
01/24/2023,17.0983,14.7812,15.8509,15.128,,15.2113,16.7499,14.2361,10.2426,8.7917,10.1321,
01/25/2023,17.0587,14.7503,15.8106,15.0682,,15.1661,16.6587,14.2225,10.2442,8.7928,10.1338,
01/27/2023,16.9896,14.7143,15.7909,15.0133,,15.1125,16.629,14.1867,10.2475,8.7954,10.1373,
01/30/2023,16.9625,14.725,15.8335,14.9603,,15.0991,16.6406,14.1689,10.253,8.7996,10.1425,
01/31/2023,16.9395,14.746,15.8225,14.9438,,15.1073,16.681,14.0917,10.2546,8.8011,10.1442,
02/01/2023,16.8272,14.6841,15.7957,14.849,,15.0128,16.6324,14.0237,10.2564,8.8026,10.146,
02/02/2023,16.6157,14.5677,15.7517,14.6721,,14.8475,16.5406,13.9046,10.2585,8.804,10.1476,
02/03/2023,16.6065,14.5319,15.7657,14.6611,,14.8311,16.5295,13.8783,10.2604,8.8055,10.1493,
02/06/2023,16.6612,14.5823,15.773,14.7067,,14.8772,16.5678,13.9093,10.2659,8.8096,10.1542,
02/07/2023,16.6263,14.5402,15.8242,14.68,,14.8578,16.5609,13.8981,10.2678,8.811,10.1558,
02/08/2023,16.6475,14.5341,15.8382,14.6857,,14.8677,16.5518,13.8995,10.2695,8.8125,10.1574,
02/09/2023,16.6369,14.5229,15.7999,14.68,,14.8488,16.5124,13.937,10.2722,8.8139,10.1592,
02/10/2023,16.732,14.5772,15.8028,14.7619,,14.91,16.5709,13.9777,10.2738,8.8155,10.161,
02/13/2023,16.7282,14.5615,15.8072,14.7622,,14.896,16.564,13.9729,10.2794,8.8201,10.1663,
02/14/2023,16.6493,14.4936,15.7966,14.7375,,14.8458,16.5341,13.961,10.2814,8.8216,10.168,
02/15/2023,16.7323,14.5432,15.8537,14.795,,14.9098,16.6173,13.9554,10.2831,8.8231,10.1697,
02/16/2023,16.7566,14.5547,15.8787,14.8091,,14.9204,16.6392,13.9699,10.2847,8.8245,10.1714,
02/17/2023,16.7056,14.5619,15.8316,14.7682,,14.9018,16.6003,13.9464,10.2865,8.826,10.1731,
02/20/2023,16.762,14.6838,15.9184,14.8115,,14.9903,16.7149,14.012,10.2919,8.8305,10.1782,
02/21/2023,16.746,14.6361,15.8763,14.7849,,14.9651,16.6595,13.9777,10.2934,8.832,10.18,
02/22/2023,16.6769,14.5617,15.8381,14.7274,,14.9027,16.5837,13.9492,10.2953,8.8335,10.1818,
02/23/2023,16.6519,14.5425,15.8524,14.7099,,14.8878,16.5756,13.944,10.2968,8.835,10.1836,
02/24/2023,16.6881,14.551,15.8831,14.7416,,14.9086,16.5944,13.9531,10.2983,8.8365,10.1853,
02/27/2023,16.6091,14.4761,15.8701,14.6836,,14.8504,16.5387,13.9212,10.3038,8.8412,10.1907,
02/28/2023,16.4612,14.348,15.8372,14.5533,,14.7422,16.4323,13.833,10.3053,8.8428,10.1922,
03/01/2023,16.5502,14.4134,15.8482,14.6454,,14.8015,16.4828,13.8866,10.3068,8.8443,10.1938,
03/02/2023,16.5147,14.3855,15.7924,14.6015,,14.7626,16.4331,13.8468,10.3087,8.8458,10.1955,
03/03/2023,16.5516,14.4098,15.82,14.6405,,14.7901,16.4654,13.8672,10.3104,8.8473,10.1972,
03/06/2023,16.591,14.4341,15.8549,14.6905,,14.8335,16.5171,13.8861,10.3161,8.8517,10.2025,
03/08/2023,16.5599,14.4137,15.8354,14.6652,,14.8121,16.4952,13.8642,10.3199,8.8546,10.2061,
03/09/2023,16.5604,14.4239,15.8504,14.6886,,14.8325,16.5002,13.8847,10.3217,8.8561,10.2078,
03/10/2023,16.5432,14.3965,15.846,14.6807,,14.8201,16.483,13.8758,10.3238,8.8576,10.2097,
03/13/2023,16.4945,14.3638,15.8341,14.6518,,14.7842,16.4541,13.8488,10.3308,8.862,10.2159,
03/14/2023,16.4837,14.3604,15.8466,14.6349,,14.7715,16.4514,13.8444,10.3333,8.8629,10.2178,
03/15/2023,16.4254,14.3357,15.7985,14.5825,,14.738,16.4111,13.8134,10.3355,8.8648,10.22,
03/16/2023,16.4364,14.3429,15.7872,14.5923,,14.738,16.4173,13.8161,10.3368,8.8659,10.2211,
03/17/2023,16.3935,14.3379,15.7936,14.5525,,14.7079,16.4036,13.8003,10.3386,8.8677,10.2229,
03/20/2023,16.4706,14.3834,15.9103,14.6368,,14.7681,16.4966,13.8684,10.3445,8.8727,10.2286,
03/21/2023,16.4676,14.3798,15.874,14.6487,,14.7855,16.4937,13.8734,10.3467,8.8749,10.2309,
03/23/2023,16.4432,14.378,15.7844,14.6168,,14.7552,16.4534,13.8397,10.352,8.8795,10.2362,
03/24/2023,16.7298,14.6032,15.8346,14.8676,,15.0088,16.6653,14.0107,10.3543,8.8816,10.2386,
03/27/2023,16.6197,14.5265,15.8401,14.7572,,14.9147,16.589,13.9441,10.3598,8.8859,10.2439,
03/28/2023,16.4937,14.4255,15.8091,14.6462,,14.7907,16.4783,13.8732,10.3594,8.8858,10.2437,
03/29/2023,16.7893,14.6229,15.8686,14.8942,,14.9802,16.6525,13.9975,10.3572,8.8838,10.2414,
03/31/2023,16.8699,14.7608,15.9354,14.9628,,15.0948,16.7654,14.0952,10.3674,8.8925,10.2513,
04/03/2023,16.8061,14.6814,15.9135,14.9246,,15.0468,16.7118,14.0366,10.3778,8.9014,10.2614,
04/05/2023,16.8166,14.7155,15.9351,14.917,,15.0696,16.7322,14.044,10.3826,8.905,10.2664,
04/06/2023,16.8716,14.749,16.0343,14.9895,,15.1266,16.8067,14.1094,10.3841,8.9065,10.2678,
04/10/2023,16.8276,14.7221,15.9541,14.9139,,15.1049,16.769,14.0777,10.3935,8.9143,10.2773,
04/11/2023,16.8154,14.7086,15.9728,14.9214,,15.1049,16.7741,14.0897,10.3958,8.9164,10.2795,
04/12/2023,16.8557,14.7756,16.0057,14.9447,,15.1508,16.824,14.1204,10.3976,8.9181,10.2814,
04/13/2023,16.8269,14.75,15.9811,14.9269,,15.1321,16.8045,14.0968,10.4001,8.9202,10.2838,
04/17/2023,16.8544,14.7505,16.0388,14.9695,,15.1601,16.8449,14.1109,10.4075,8.9266,10.2911,
04/18/2023,16.8965,14.768,16.0446,15.0209,,15.2083,16.871,14.1441,10.4096,8.9283,10.2932,
04/19/2023,16.8945,14.7775,16.0648,15.0137,,15.2097,16.8772,14.1484,10.4112,8.9297,10.2948,
04/20/2023,16.8947,14.7434,16.0133,14.9825,,15.1747,16.8267,14.1428,10.4129,8.9312,10.2964,
04/21/2023,16.9175,14.7759,16.0073,15.0031,,15.203,16.85,14.1686,10.4146,8.9327,10.2981,
04/24/2023,16.9009,14.7876,16.0038,14.9737,,15.2066,16.8533,14.1464,10.4198,8.9372,10.3032,
04/25/2023,16.8721,14.7462,16.0034,14.9111,,15.1469,16.8296,14.1089,10.4216,8.9388,10.3049,
04/26/2023,16.9528,14.7862,16.0316,14.9842,,15.2092,16.897,14.1478,10.4231,8.94,10.3063,
04/27/2023,16.9149,14.7771,15.988,14.9616,,15.1902,16.8634,14.1649,10.4249,8.9416,10.3082,
04/28/2023,17.0648,14.8665,16.0968,15.1075,,15.3012,16.9919,14.2628,10.4266,8.9431,10.3099,
05/02/2023,17.1565,14.9616,16.1378,15.1614,,15.3834,17.0632,14.305,10.4339,8.9494,10.317,
05/03/2023,17.1805,14.9797,16.1458,15.1843,,15.3863,17.0779,14.3167,10.4359,8.9511,10.3189,
05/04/2023,17.1239,14.9595,16.092,15.1144,,15.3522,17.0146,14.2677,10.4378,8.9527,10.3208,
05/08/2023,17.0511,14.9307,16.0674,15.0686,,15.3063,16.9768,14.2401,10.4455,8.9592,10.3284,
05/09/2023,17.0036,14.9003,16.0768,15.0376,,15.2628,16.9385,14.2639,10.4476,8.961,10.3305,
05/10/2023,17.1446,14.9844,16.1233,15.18,,15.3747,17.07,14.2809,10.4496,8.9626,10.3324,
05/11/2023,17.1196,14.9844,16.1744,15.1394,,15.3485,17.0613,14.2613,10.4515,8.9643,10.3342,
05/12/2023,17.0126,14.8911,16.0575,15.0541,,15.2446,16.9056,14.2559,10.4535,8.9659,10.3361,
05/15/2023,17.0535,14.9451,16.1105,15.0842,,15.2863,16.9675,14.2622,10.4592,8.9708,10.3417,
05/16/2023,17.0519,14.9418,16.1084,15.0869,,15.2845,16.9652,14.2662,10.4611,8.9724,10.3436,
05/17/2023,17.0485,14.9665,16.1051,15.0446,,15.2695,16.9378,14.2637,10.4635,8.9743,10.346,
05/18/2023,17.0408,14.9849,16.1404,15.0456,,15.2915,16.9713,14.2633,10.4784,8.9764,10.3486,
05/19/2023,17.0952,15.0055,16.1757,15.0721,,15.3134,17.0091,14.2765,10.4838,8.9781,10.3511,
05/22/2023,17.0748,14.977,16.1859,15.076,,15.3005,17.0022,14.2787,10.4925,8.9831,10.3573,
05/23/2023,17.0138,14.9243,16.1181,15.0108,,15.2463,16.9398,14.2233,10.4821,8.9852,10.3602,
05/24/2023,17.0702,14.9529,16.148,15.0405,,15.2745,16.9748,14.2313,10.4838,8.9867,10.3618,
05/26/2023,16.951,14.8752,16.1049,14.9581,,15.1967,16.8903,14.234,10.5007,8.9899,10.3652,
05/29/2023,16.9208,14.8109,16.0735,14.9542,,15.1699,16.8564,14.2203,10.5013,8.9947,10.3708,
05/30/2023,16.8634,14.7297,16.1102,14.9338,,15.1271,16.8302,14.2191,10.5081,8.996,10.3721,
05/31/2023,16.8741,14.7385,16.1418,14.9345,,15.1518,16.8564,14.2204,10.5101,8.9977,10.3741,
06/01/2023,16.8761,14.7489,16.1661,14.9146,,15.1593,16.8616,14.2203,10.5122,8.9993,10.3761,
06/02/2023,16.9059,14.8045,16.2397,14.9041,,15.1772,16.9136,14.2138,10.5196,9.0011,10.3783,
06/05/2023,16.8218,14.7284,16.0901,14.8371,,15.1037,16.8086,14.1554,10.5023,9.0059,10.384,
06/06/2023,16.8699,14.7433,16.0934,14.8748,,15.1258,16.8313,14.172,10.5044,9.0077,10.3861,
06/07/2023,16.8704,14.744,16.0873,14.8788,,15.121,16.8379,14.1763,10.5063,9.0092,10.388,
06/08/2023,16.8356,14.7092,16.0285,14.8451,,15.0753,16.781,14.1404,10.4981,9.0108,10.3899,
06/09/2023,16.8766,14.7494,16.0902,14.8814,,15.1055,16.8286,14.1659,10.51,9.0123,10.3914,
06/12/2023,16.8849,14.7342,16.0991,14.8995,,15.1161,16.8373,14.1773,10.5154,9.0169,10.3966,
06/13/2023,16.9327,14.7902,16.2459,14.9302,,15.1521,16.9152,14.2148,10.5404,9.0185,10.3984,
06/14/2023,16.9112,14.7602,16.2095,14.9063,,15.1395,16.8929,14.204,10.537,9.0199,10.4,
06/15/2023,16.8773,14.7638,16.1378,14.8751,,15.1163,16.8396,14.2042,10.5364,9.0216,10.402,
06/16/2023,16.9059,14.7715,16.2018,14.8812,,15.1244,16.876,14.1939,10.5385,9.0233,10.4042,
06/19/2023,16.8929,14.7519,16.1695,14.8641,,15.0934,16.8508,14.1948,10.5443,9.0282,10.4098,
06/20/2023,16.8748,14.7744,16.1542,14.8383,,15.0726,16.8328,14.1612,10.5362,9.0297,10.4116,
06/21/2023,16.8987,14.7959,16.169,14.8723,,15.0993,16.8536,14.1734,10.5342,9.0315,10.4138,
06/22/2023,16.8653,14.7029,16.168,14.8418,,15.0623,16.8332,14.1565,10.5364,9.0333,10.416,
06/23/2023,16.8474,14.6901,16.1829,14.8107,,15.0429,16.8207,14.1414,10.5407,9.0348,10.4177,
06/26/2023,16.8286,14.6776,16.1903,14.7996,,15.0381,16.8139,14.1429,10.5465,9.0395,10.4232,
06/27/2023,16.9291,14.7225,16.191,14.8384,,15.0638,16.8369,14.1551,10.5479,9.0408,10.4245,
06/28/2023,16.9112,14.7153,16.2137,14.8068,,15.057,16.8341,14.1541,10.5548,9.0423,10.4261,
06/30/2023,17.0189,14.8436,16.2462,14.8902,,15.1465,16.9306,14.2153,10.5637,9.0456,10.4299,
07/03/2023,16.9683,14.7659,16.2271,14.859,,15.1158,16.8953,14.1953,10.5647,9.0506,10.4358,
07/04/2023,16.9654,14.7765,16.25,14.8381,,15.1125,16.905,14.1938,10.5702,9.0529,10.439,
07/05/2023,17.0035,14.7872,16.2934,14.8618,,15.1304,16.9493,14.1906,10.5723,9.0546,10.4411,
07/06/2023,16.9989,14.8003,16.2862,14.8699,,15.1337,16.9444,14.2072,10.5716,9.0562,10.443,
